year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2011	3				0.34520549880966633									-0.14742418355648182		-0.4135657784323619	0.02596139138912184			0.1267069498133439																				0.257266903822902																									4.4062429087897687e-07			-0.4999993912041809								0.028788905761658296				-0.009921978422261196		0.02375799546717267		2.817441843190056e-07									-0.49671524670812023			-0.49999997541922203												1.0078713629844435e-07												0.34783684310567536	-0.08789960976166256	-0.49999934172536165	-1.110447393569482e-06	0.5000002242365614																																																																																
2011	6													-0.22651847539040498			0.1670897214970534			1.5808328360350772e-06	-0.08406140849701937																			0.3132702764268052																																				0.046749286835823224	-0.3248558266575885	4.081744021494633e-06				0.028653836982753353														-0.49999225838661915	-4.024438502207097e-06		-1.6706359026166028e-05									2.6179123530226105e-06												0.2051777481201611	-0.49999705087344404		0.06865235526768312		-0.4999957402580808	-0.025409562591727722	0.33126552891083627	-1.531016549974675e-05																																																																												
2011	9																			-6.375079474792124e-07						0.5000050725267462	-0.4999977612048728														1.73325813631979e-06																							-0.13685856165211813			-0.4623504728232377													4.762823966554625e-07		0.36588729344831217	1.4277525772679446e-06	-0.4682115680763709	-5.386506208369531e-07										-1.0073277259344615e-06													1.2293882815205212e-06						-0.5000037613467996			-2.694146012168274e-06						0.5000098052743556	-0.4999993168248791				0.5000171072527229	0.20149738515277169	-0.4999931878806043																																																																										
2011	12													-0.11221036737133835		-0.22657006154314957	0.07421928646608521			0.04375162728116613												-0.0679047274483219								0.23831323497854429	0.11264381953543288									0.3837699846621795								0.3100773517025054						0.022482931690972693													-0.084110379936202	0.12886282463526358		-0.020844594529515273													-0.23844844341538982															0.07311098865267525	-0.31181907114071206					1.7318477517124996e-05				-0.3252493969633046													-0.5000636769867807	-0.5000193190094074																																																																								
2012	3									-0.4245416356857061	0.07822727191240339	0.12092227875041273								0.09579337536116103																					0.22147541775359628												-0.5000524899163908												-0.0769843893285683		0.10135380548246087						-0.10424747050122095					0.191921358174768						-5.2338385578245906e-05	-0.027455979519403276										0.0001869860293987297													0.20968686568666117					-0.4999539977534668	0.13395708103597634		-0.4998131331374719								0.47966209525787346				-9.495609952994309e-05					-0.4999345233153493																																																																							
2012	6											0.013915161669351144					-0.00013841284307559832			0.013715365663928893																					0.04263629540962857																								-0.04458673806785328											-0.045013059870536665	-0.1329644237806519	0.07239849354501886						0.002660145895603649	-0.03256640004594956																-0.5000988539837756							0.057534455783754386				0.06500633055282266		7.132541828666747e-06						-0.11269414955419968	0.4739435772696283					-0.18892862873440375								-0.4999783618276039	0.2650644149023741	-0.4498340224122866																																																																				
2012	9																3.931612566759767e-06									0.048526204751590224																				0.07529610742960316						0.12009071189768096													-0.05614158493659254											-0.029755204288602732		0.035956608138519024						0.04585536591007695											0.03999925225760909													0.028997875486088717				0.08275213186993204								-0.2444864868023959				-0.0996590287565538		-0.23568071087985623					-0.2626409507352747			-0.4999924016940451		-0.05320807740268522	0.004082945519698946	-4.207856551516405e-06	7.275546523736282e-06																																																																	
2012	12																5.166926177072949e-07			2.0294963627017853e-07						0.095455145588902							-0.02832020730742441													0.1390009017883219			-0.1971152388245419																-0.13158178127680806											-0.0769412182902206	-3.92407177848083e-07	0.05844994524034489						0.13166443916811196											0.0656571210534261													0.05348568839046191																		0.08578229241287207					-0.35083206602653905			-0.4999915058507621		-0.204303105444221	0.1377412368128648		-0.4398076000707142	0.1616584794416829																																																																
2013	3									-0.10388873037614595		0.05085486694492452					0.0664739671738976			0.03871670976939795																					0.1121937300703389												-0.5000013080115662														0.10916249953756091		-0.25707565269208227									0.06737092440949417						0.16590600149736995											-5.518960221121552e-07													0.07061048302558766					-0.5000017718623526	0.14842974062021266	-0.0044578406943619345		-0.1195466493574282			5.906479100860704e-07														-0.4999978386697603							-0.035039728671856604	0.19029019851136345																																																														
2013	6									-0.49999909767746603	0.1274946918123009						-2.05634086677175e-08			0.10573565587701425	0.15142303006164637														-0.0362203330978781		-0.4742627534545787			0.141041847719972	0.3076530460760403										6.536677858636308e-07													4.107096020302291e-07				-0.15191007595711656																																																						-0.17592198688775815												-0.49999890431313926					0.11476450654836048	-5.201364850373148e-07			3.124459111442231e-08	1.381000655536196e-06	-8.535528251980266e-08	-0.10980105511220625																																																										
