year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2011	12													-0.11943348397848602		-0.10385488056495983	0.18811492326455687			0.0006605290399484964												1.7440374478175593e-05								0.49997125721164	0.05503949710347415									0.5000081453142915								0.4999636318887277						0.06647394283282139													-0.06263978395441332	0.1728471638318429		2.2872295036151638e-05													-0.03295641606973791															0.01565716591183099	-0.30806929141015454					-1.8531128156492918e-05				-4.487203778512043e-06													-0.37183025626461935	4.8135847037431595e-05																																																																								
2012	3									6.955287827309063e-07	0.10294671059731746	0.08572117794859425								0.06342717512272131																					0.17680604157991758												-3.924305461761135e-06												2.8511834862270484e-07		0.12991559706205635						-1.1215746403271846e-06					0.18798235321722728						-3.734100769538107e-09	-2.434559963828523e-06										-1.6279826173828776e-06													0.1562858890226703					-3.4927461449696983e-06	0.08413179811778167		-0.48720017605871857								0.5000002050741312				-1.5669232559794587e-06					-3.0817934332826978e-06																																																																							
2012	6											-1.4329551761945364e-05					-0.04093551624963615			-4.645751260986245e-06																					-2.226381311730077e-05																								1.0904529429947642e-05											-0.10539034888316118	-0.10192614299960509	0.3488657408457678						8.081308587681327e-06	-6.537092809780655e-05																-0.176391257855737							0.22228831579770345				0.3537561517562316		-4.2261405305377457e-05						-2.8361230490529168e-05	0.49995596535461234					-1.7228049837477212e-05								-0.5000096247311402	0.5000420152097997	-3.080933620507577e-05																																																																				
2012	9																5.964324852670901e-09									0.26047039822284745																				0.17476100140605152						0.4122437648394505													8.234954811406817e-07											-0.04234810850961391		0.05330650342575227						1.9452869312056752e-07											0.5000014327345232													0.006653337230320261				0.04680992733921948								5.406770780409723e-07				9.521265610252295e-07		-3.128035194055047e-07					-0.03219729919863776			-0.4999994569103289		-0.135991464496166	0.25628701994987874	4.0375900691911456e-07	5.945068582986031e-07																																																																	
2012	12																-0.013880696338352838			-0.02092018541956285						0.22847673485257555							-8.411936467406973e-06													0.1709903613249699			-1.0671022887741976e-05																-1.7889332958768115e-05											-0.049909476559123964	-8.274677929076514e-06	0.03987890490555802						0.02597585375134612											0.3777537708360433													0.010465441542109																		0.24103156585982244					-0.08156730050841307			-0.5000016957284199		-0.04802726729635658	0.26353374627023585		-0.14375224083270705	0.4999969419995636																																																																
2013	3									1.9838241798035087e-06		0.06359657084238833					0.12519409940777385			0.04098807570442592																					0.15850161844843116												-3.183103265728611e-06														0.2501918484881466		-1.92662150162652e-06									0.11573911717989027						0.14832332831480788											-2.197759404047096e-06													0.0500394695237069					1.7027917107120924e-06	0.20080771061144137	-1.6275723189950637e-06		-2.0511877812162263e-06			2.6310603560853594e-07														-0.4999982992640758							9.570393199760275e-07	0.34662126437250673																																																														
2013	6									-2.5822135035825694e-07	0.07590977528164553						5.989734803678346e-07			0.03624955057364521	0.0915810894342481														1.2019037410645899e-06		1.5705567172342961e-06			0.12564158994776828	0.14925670534364363										1.5227381858480532e-06													2.632327775848244e-07				4.099643687351557e-06																																																						3.6883654118333823e-06												-0.2208309965807093					0.30375866201166346	0.5000043490385083			6.32446878611683e-08	2.743552524809158e-06	-5.7302646420947734e-08	-0.061589858035571765																																																										
2013	9									3.714393072101518e-08		0.08542908749003846								0.04764510733335894	0.10075919562903611					-8.271217055791276e-08									1.738022220783202e-08						0.15133605731191344				5.704925703928835e-09																							-6.734812037067956e-08											4.3713573544365685e-08																																					0.2467384825816353						-1.5887727874444993e-08		-0.0014014923362806193										6.035375291488656e-08		-1.463980416182067e-07		0.3085674699946007	0.06092603305367556				-0.500000211593624		0.4999999727237241		2.5630409889947924e-07																																																									
2013	12											0.126246066655572								0.09552615782976977							0.3163289151067864										-0.005942629625660576			0.47338004932113426	0.28023737921246816																		-1.9514633169256527e-07					0.27079113585982884	-1.8310559184974806e-07																			0.10390174176882783																								0.09115112773709316				0.41527433028441757		0.3331058185907473										3.4071348528644164e-07										2.3930650587540793e-07					9.33032986100061e-09	-6.377206888819571e-07			-0.4999998452658118			-0.49999993701290524		-0.5000001861534198																																																								
2014	3									-0.10826148080119356		0.06541911512407247		0.0647539343971483						0.05050181690414499	0.11365513476036514					-2.9159162195826286e-07									-1.6061718324074864e-07						0.1671787281468973												8.46710620204588e-07															-5.924058754186212e-07																	-0.050507076634702414																							0.12527532502417946								0.4067008357338279																		0.1117721310780711					0.2814518424172229							-1.4928013357031668e-07			3.7846383439049256e-07	4.404717276116947e-07	-0.22794105076618984	1.3746418402755358e-07																																																				
