year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2014	6												0.12512779146393768				-1.0027634348656707e-07																													0.014950960191369576						0.05211748936601658																								-4.641545617363425e-07		0.011991684115694018						0.012293810501197544																								0.005686735299142502				0.039541523849884644												-0.11471667470691811										5.425890115451999e-07			0.03877105415839427		-4.054526655697474e-08				-0.5000000889668035			3.594343035061013e-08	1.4881178991494177e-07		-3.986721344003385e-07				-0.2590457486652622	-4.940182869911776e-07	0.07328233181052957																																																	
2014	9											-1.8604536438342902e-07		4.931668577739931e-07						-1.6263535985711677e-07						4.066686782689917e-07																				0.05987802160801429					-1.0581399132991038e-07	0.04486744753674023																								4.6537197502133947e-07			9.706070187443477e-07			-1.1593939193460476e-06																																3.2589037225567635e-07										-0.13797948194090698												1.0052594209218917e-06			0.03508556251053935				-0.49999853156209173	-2.5305298108427572e-06		-0.0018523862809910374										1.199642838348767e-07	-3.0608574375132127e-07	-1.5122038750234436e-06																																														
2014	12									-0.037939840656860374		0.02247320744093516								0.010420463768579096							0.03990916868795693														0.040064830684115										0.04095732381869606																																	0.01919377460578514																								0.01457105548649898				0.05541329637388566		0.026041263709219706										-0.05021981407022249														-1.5906264170841806e-07		3.9133081954528244e-08		0.08400752987863092	-0.2428322343649756										-0.21296726191044915	-0.0383925544312396		-8.101647555807936e-08	-3.1564090548132514e-07		-0.27069987069936086																																													
2015	3																			-3.6850202779612363e-06						0.012831779172777285																				0.21654248906881116						0.33019080993278704																														0.009648241232071446																										-2.7316225207202675e-06															0.11021477044080095																0.01816009045247226								1.9458450225142423e-06						-0.4999949507206596	-1.574778205184114e-05	-6.409553859646525e-06	-4.670618153292924e-06	2.242980865287656e-05		-0.49995308429014573	-6.908712904034787e-06	-0.1089024178466106	-2.2567434567224026e-05	-0.5000018848585533	0.4113223791170708																																								
2015	6																																		-0.03776695701288534																																	-0.09381905171382765																1.5996045428405945e-06																								9.267827982943011e-07								0.15815901885313172					-0.48814796806436717	-0.2359296533036363												1.1062845026244827e-06				-2.8207630009271404e-06	0.053931689146811984	-2.4163220872835623e-06					0.4249607479340293	-5.187321781444076e-06	-7.560198238727363e-07						-0.49999702619340736		0.2613172809478979	-2.689408917722888e-06		-3.500714861482216e-06			-0.04269125178676185				-2.6851548366213185e-07																																							
2015	9											0.04181466995337649								0.02024770421347187	0.03772803329583382					-1.496517591417901e-05									-1.390470025016902e-05																																	-2.7616902207385814e-05											-3.2391932956557334e-05																																										-0.059988183927814916	-1.7611484995762126e-05												0.07156199912564237					0.03540080291109545							-1.7798035261223562e-05							-0.2568846958550011	-1.2029541085497603e-05							-1.768272841382285e-05		-0.44141674653876933		2.2366056599105217e-06	-0.3668961377663901	0.49998839955595753	-0.08141581973851748																																				
2015	12											0.02899425893747872					5.4439608047588e-05			0.011221126057194298							0.051661711539343													0.043466691713903334																							-0.08931616746296389																																																			0.044414288742607715							-0.100800800622483													-2.5959516652690865e-05				-0.10523539156539957															-0.12089181396593317	4.938203472483458e-05							1.9706478446476462e-05				1.0510383984300353e-05	-0.09612836813722217	2.140091643713914e-06		-0.16332654325821364	-7.71546938349655e-06	-1.4273727680160734e-05	-0.0041356456407993895																																
2016	3											0.03748259642842161					0.019269553622451842			0.005976635550104032							0.06549508609569378													0.09155276172967197																							-0.14861110803763003																																																	0.10858216143932957		0.033823717808634836						2.842107989512015e-07	-0.0066292419659431424																	-0.014962292259450626				0.08712630032415665											1.1020163104813847e-07												-8.3722989801353e-08	-0.2229643729573084			-0.2207388562806815	3.27289731900115e-07	4.255913919493452e-07		-0.3305537902870429	-0.0048500829788848																														
2016	6											0.07282893878487144		-5.4567827096931794e-06												0.012900578482093765																				0.11242881212392956					-0.040651465206778425	0.34657062960053625											-0.44465675805658766													-0.054265057570954255						0.18658955041887682																																																														3.0769671452566837e-06									-0.0954676598414865	-0.1665525127106095	0.5000354439447838					0.5000029719511261	-0.29482055643184407					7.658902829447843e-06				-0.1838849692016326	-0.5000072322322473				4.510010137757681e-06	-0.4510544943300574																												
2016	9																3.6484774526204435e-08																																																																																											0.006290157815307026																										0.20583547871003774					0.0684975776796134					-3.244948040825331e-06	0.4999946437137762	-0.13003900471141847							8.144204270550429e-07		0.4999971062594055					-2.38918029734068e-05	-0.4375150362930453		-0.4744014747113297			-0.0805793688438909				-1.7803854590116192e-06	-8.2983734163407e-06			-0.0980817399596603	-0.05995084773691327		-8.895219740250891e-06	-0.49998674024803597	-4.57072160443483e-06																									
2016	12																1.996556151675789e-07			1.5710345218540527e-07						0.1021310596493595																																																																																								-4.027869345041313e-08																								6.439010411522882e-07	-1.1060838023170475e-07					-1.622831661585388e-07	0.44550933598162024								4.063847789222646e-07	-0.26111224764975				0.4863325622501184			-0.49999976332448776		-0.2162685561839907							4.093455710410887e-07	-7.885864824539224e-07		-0.06931838228983937	-1.1912159530668462e-07	0.012724311965897578		9.471239502602758e-07		-0.4999987224008494																									
