year	month	ABC	CCU	DAR	DECK	EPC	JBSS	KO	LEXR	LTRE	MED	MGPI	MIDD	MTEX	MVL	PPC	REV	SUP	SWY	TEN	USNA	ANDE	CHE	F	JAH	NATR	NLS	SBUX	SEB	SPTN	STKL	TAP	TIVO	TOM	VC	CL	MNST	MTH	PTRY	TPX	TRW	TSCO	BID	CRI	ELY	EXPE	FDP	KCP	NAFC	RDEN	SNMX	DPZ	JNJ	OATS	RAI	SXT	WBD	HLF	JAKK	MCK	SKX	VGR	CAA	MOD	NTRI	PBH	CTB	LEA	THS	GT	ICON	TUP	ARDNA	CQB	IMKTA	SEED	ADY	CROX	GRMN	JSDA	WWW	AMZN	BG	BZH	COKE	PAS	RCII	SAM	CENTA	TBL	TR	BARE	FACE	HBI	SUSS	WINN	HOG	IBA	WRC	BGS	ALCO	G	KTII	OME	WBC	ETP	ADM	DAN	HOGS	PNRA	SMG	BC	ATVI	AXL	STMP	DL	FLO	SENEA	CHBT	BRFS	CZZ	GM	PRGO	SVM	CSKI	DOLE	FOSL	LO	DPS	JNY	FARM	MDC	CLX	PRMW	SPB	TTWO	IPAR	SODA	TSLA	WFM	INGR	URI	BTH	CHEF	EA	ZNGA	RNDY	HSH	CG	PEP	RGS	SYY	LFVN	NGVC	WWAV	BDBD	LKQ	PF	CSG	COTY	ENZY	POST	SFM	VFC	ESI	CPG	FGL	MJN	ABEV	GPRO	SC	WES	KATE	NHTC	DPLO	PFGC	FRPT	SFS	VSTO	BETR	BLD	ENR	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	WOW	CELH	ROKU	APTV	DLPH	CRON	HFFG	VNE	WMK	CPRI	EL	PM
2017	3											0.08492593809624019		-1.698584017129372e-07			0.007868993431669517																							0.10665698495864327											-0.019457648026251752	0.4605916639411492											-0.22524889277935126																			0.19289147006626473																										-5.301773611830383e-08												2.357796192616386e-07																		0.13143232723945952						0.047419747022068366									1.6901014420607033e-07	-0.10861830984229028												5.514227227079465e-08	-0.17817630710261262			-0.11234327547919648	-0.3142534503375185						7.4080224305961425e-09			-0.07368957239116802																								
2017	6													-0.007676779253381521						8.568124372695431e-08																															-0.03335520661219171	0.2064386442243208													0.010060625754046195																	0.05644357608666479																										-1.339667138478842e-07						2.6474272003505143e-07	0.04146877920721978																							0.02912998051016475	0.046073042213171406														-0.0846558880790384	-0.16762520763992528				0.427731042781096												-0.07926492404964074				-2.165280821046001e-07			-8.96012275866399e-08		-0.4190438460598432	-0.025722921454913835	-4.908941897894043e-07																							
2017	9																-0.011137499829636521			-3.208057435954825e-07						0.03599358077530089																									-0.005284207414151127							3.4814518335308516e-07																																																		0.014061449177540914						-0.010365265677962266																								0.06604376144826919															-0.03750963424413328	-0.04878325883336196																-5.95395130978725e-06	0.06995520382934406	0.04665224147911276			-0.11955793821512818		0.07866898317901985				5.443382967762492e-07	3.827635507306945e-06	-4.5285930875305376e-06	-1.751332583476422e-06	-0.07872794948785972																			
2017	12											-1.4597520458642828e-05								-2.8048831034455755e-05																																																																-4.042868841532323e-05																								3.7931446876786673e-05				-9.886683782244799e-05												-0.09677958504971984																														-0.12987833172393248																	1.6210791462824653e-05			-0.0023851553824769324	-7.52038522799917e-05		4.5089739566180305e-05	-0.19937149577564137	-0.03549572378207381		0.2589382480003051	-6.253442411768654e-05		0.22468905952562646	-0.019517831771370217	9.923183824464104e-05	2.1260006245642305e-05	5.797072262273182e-05																
2018	3																			-0.008167389279952362							-0.022971068826381235																																																									-3.3108202929697117e-06																												6.766054870418316e-06		-0.0260497810486166																				3.4246495094536506e-06				0.08088803384490069	-2.942177398097587e-06						0.06492005302234512								-0.048544312395764455	-0.04541087559027722									-0.07799397507276522							-2.810112598319304e-06				1.9800772976912235e-05	1.1572670966240278e-05				1.664469137461685e-06					0.08328320109210025	-5.616245632292884e-07	4.166927867843978e-06			-6.941089020437066e-07															
2018	6																			3.79957040722388e-08	-1.0170317266001806e-09																																																																																																				1.1065515828066051e-07													0.002342337235051795					0.007905954778990327										8.739708101722422e-08														-0.10141373408014481			-0.08739460469298622				-0.01674925190844741					-2.989049779477215e-08		-2.7628461938408607e-08	-0.33635166346871226			6.403962065011589e-09	0.04177872406496478		0.09917932313436335	5.411548287926434e-09	0.17223010238273506		0.21847260685076142		-1.5287370297744315e-07	-9.558668723420981e-08													
2018	9						0.028066163624133833					0.006577808549474062					-0.01682733462878745			1.0577717944011937e-05																																																																1.1369667388302445e-05																								0.002176594328485181				1.4134437873369288e-05												-0.0327193085163877																														3.458405784307277e-06															4.2909503275417885e-06					4.6821102313209714e-05					1.6387587461100803e-05			3.7275266713916135e-05		0.1382438013903739	-0.0886779788118291	0.09610156223625495	0.07701720889664751		-0.2101327475736416		4.517824817808329e-05	-4.8180486079883385e-06												
2018	12																			-0.005087017927248219							-0.016069095090717914																																																									7.616532555965283e-07																								3.62266691567015e-07				-4.345047247909119e-07		-0.013994505108007035	0.051912069083764306																			0.08461900371636237					0.005599366673343251						0.11407838064470872								3.71598926751221e-07																					2.797821520427012e-08	-3.1819633978333096e-06			-0.2421712502153864			1.8401203679091847e-06	-1.4586412616392712e-06			0.060320092078136545			1.9008480213880587e-06				1.0322452592889276e-07	-0.03920627455168109											
2019	3											0.031870641863652655					-1.5891269563684844e-05			-1.0534345601037939e-06																		0.029568295245207567																																																																																						5.332491872393067e-05																		0.08202043014116654												5.004471177949009e-06									0.031095962164145008							4.145827632012693e-05	-6.453871018970694e-05								4.501166101703798e-05		0.15400216547993248				-5.9294784712834315e-05	0.04104992709908685				-0.286363064719449	4.996844251478295e-05	1.1685006331740656e-05	-0.44063088521944793	0.00010967847333204496	0.3571986277818576									
2019	6													-0.03846752499064311						9.673283658442498e-08						-2.5220124201387645e-05																																																					0.10914938991756744			0.1552563441237883																																							0.05541477932473824																							1.4640100937483066e-05					-3.432736483740061e-05				-3.2494231560196727e-06	-0.07084933805332798						0.2156562935456711					-0.2504945669055587				-1.1696428170291905e-05					-0.24411748898771035							0.31993696445092706				-0.03160297289946022							0.07710197783410261	-3.951059639467731e-05			8.882542908420315e-06	-0.29693953580597887							
2019	9											0.008579652163525655					-1.128259822729797e-05			-4.671929085629182e-06																																																																																																				-2.064968696208808e-05																			0.2456005284828115					-3.883594470555744e-05									0.05103577447650152												-0.3459784986481851	-0.28931523960283023			1.6064863604716627e-06										-0.03673930390188442				-0.34952333951971654			3.113706794790506e-05	0.3330401164511274		-0.07755053841090084	-0.020967506796044026		-1.428599850439507e-06	-3.834905614230626e-05		0.31207890655583825			0.1697778094974821						
2019	12											0.04649352117432929								0.0117958986576108																																																			-2.706089486371741e-05																																																																																		0.0872336501272403	0.0381815187396263											-0.14817605166337508				6.565168435920506e-05								0.196481777654861		-0.14785561378729858				-0.09349463358552017				0.009179361688351621		6.451483419121274e-05	-0.0354033270813701	1.6124731166400886e-05	-1.855715993770293e-05		5.260766930372739e-06	0.1712311222688907		-0.2015789808815208	3.4705774036086264e-06	0.06581653831420474					
2020	3																			7.754375203342905e-06																																						0.03938120036668576																										2.7856734966761556e-05	0.03885779534040862																							5.4932592298987995e-05																															0.04376528811529954							0.02710602869790673																			-0.005773212444913029									-5.991358743546223e-05							0.029200726656643982						5.676178705846098e-06	0.14920521102530526	5.442626937026647e-05		-7.110318891316568e-05	2.4337611678605496e-05	8.352690645140497e-05		5.458778837470737e-06			-0.006067929253709266	0.05512290809969641	-0.37100429405672447				
2020	6											0.062211730707680414																																															-0.05311978070543009										-0.022909071515042748															0.005284330847974085																								0.017535265135774497							5.264471367746215e-06									1.222998107016105e-05															9.12016588818433e-06			0.1099811176914546												2.6443680929582737e-06						8.686828805150064e-06														-0.00048393580259805264					-0.21066580895836678		-4.668673111827981e-05		-0.4570850544136284				0.09763959474517517			4.333029522825091e-06					0.33126541169079077				0.12036624120050851		-1.5191905798569303e-05			
2020	9																																					0.05727213437737827																																															0.09402454293146485																							-0.07638756706038943																																				-0.21447593485893388		0.22752204996622824							3.874373806219408e-05	-0.029322654864911958						1.4918994373216053e-05														-0.089630594864234					-0.17064171207641463		0.39864279079566456				-0.34500030583771535				0.14113877174390735			-0.09690685129336395			0.36549981745860083	0.2425631635545901				-0.3440368817354236		-0.3969138903234945	0.23671407734106878	-0.00015647102999284912
