ACV	ADM	ADY	AIPC	AITP	ALCO	ANDE	AOB	AOI	ARDNA	AVP	BARE	BDBD	BEAM	BETR	BF	BG	BGS	BJ	BNNY	BOBE	BRBR	BUFF	BYND	CAG	CALM	CASY	CCE	CEDC	CELH	CENT	CENTA	CHBT	CHD	CHEF	CHTT	CIGX	CL	CLX	COKE	COST	COTY	CPB	CPO	CQB	CSKI	CVGW	CVS	DAR	DEMB	DF	DLM	DMND	DOLE	DPLO	DPS	EL	ELF	ENR	EPC	EPC_w	ETP	FARM	FDP	FEED	FIZZ	FLO	FRPT	FRZ	FWM	GAP	GIS	GMCR	GO	HAIN	HANS	HEK	HFFG	HLF	HNZ	HOGS	HRG	HRL	HSH	HSY	HTSI	IG	IMKTA	INGR	IPAR	JBSS	JJSF	JSDA	K	KDP	KFT	KHC	KMB	KO	KR	KRFTV	LANC	LDG	LFVN	LMNR	LNCE	LNDC	LO	LW	MDLZ	MED	MGPI	MJN	MKC	MNST	MO	MTEX	NAFC	NATR	NBEV	NGVC	NHTC	NTY	NUS	OME	PAS	PBG	PBH	PEP	PF	PFGC	PG	PGPDQ	PM	POST	PPC	PRMW	PSMT	PTRY	RAD	RAH	RAI	RCPI	RDEN	RDK	REV	REYN	RNDY	SAFM	SAM	SEB	SENEA	SFD	SFM	SFS	SHF	SJM	SLE	SMBL	SMPL	SPB	SPCBQ	SPTN	STSI	STZ	SUSS	SVU	SWY	SYY	TAP	TFM	THS	TPB	TR	TSN	TWNK	UNFI	USFD	USNA	UST	UVV	VGR	VLGEA	WAG	WBA	WDFC	WFM	WFMI	WINN	WMK	WMT	WNI	WWAV	WWY	WWYWB
20080831	1034216.01	6045052.72				250464.29	440918.46	350982.45	287854.59		6656969.6	337671.94				1632124.76	4396994.0	226976.7	1031812.29						3942681.44	377976.7	636697.2	1917813.47	15613.44		77398.86	143089.76		1494439.32		553281.54		13691897.31	2878962.5	162231.12	9875610.08		3169898.54	1421206.07	353096.05			18796879.5	654432.46		1328970.9	821449.95				1988557.35	1787461.2		1542941.52				267930.48			222396.71	1086459.17		288059.16		309847.25	7939287.0	378803.35		543581.3	734903.28			942189.85	5858639.82			1133965.67		2246573.46			289821.44		232609.44		363729.95	2844.97	5348129.64		17578640.8		8836828.81	34919111.5	6663418.44		436511.77	717612.5			330316.8		2744664.78						1846805.5		15466040.7	227979.18	378241.01					943301.5	472566.88		723520.89	1583885.2	303313.92	34211573.76			67931374.76	292547.81	34865867.65				299104.75	407665.05	365372.16	642501.72	3715095.69		377304.65	587806.56	285505.55			389173.82	397419.75	172800.0		1050801.6				1092507.1	3654937.9				147873.6	371552.22		1659600.88		2081625.0	4352634.56	6273430.52	2531516.82		497799.9		473916.45	1591618.0		445711.8		340729.55	2978936.03	686391.14	457958.7		12315800.62		378842.79		1243670.49	495672.66	347114.63	46228318.2			5690489.28	315047.7
20080930																																																																																																																																																		350400.6																																																	
20081130	1185921.43	4947981.51				306611.76	321397.47	348897.45	342470.24		4327695.19	180525.84				1419703.4	1955837.2	181938.21	1083420.8						3566135.3	339689.62	859552.4	1318640.4	604762.74		87805.64	171974.4		1811699.4		795745.72		12762308.76	3583837.35	369698.24	9947845.93		3684945.0	857912.32	483988.05			17461121.1	392909.4		1543184.84	693954.87				2534549.1	1675283.36		1209773.6				322752.0			316029.16	1285446.1		106237.74		247206.84	9210878.76	412556.69		615697.32	1003912.68			614023.62	5669825.98			1048728.6		2599724.4			299530.32		300268.32		428628.48		5508435.42		16949990.86		10360768.05	31472454.54	7049393.9		510033.34				485325.33		4755092.0						1757354.94		16059189.88	267523.14	471109.64					696285.78	469440.91		696075.03	1502969.6	296045.13	30840984.75			72283960.98	43428.87	31441720.59				262374.1	529889.28	223405.07	1806108.48	3668034.24		403980.85	682348.0				466177.04	375821.55			642088.2				1151519.52	3330622.62				111024.88	554050.72		1115796.66		1362098.72	3889963.95	6416484.8	2019868.4		675433.46		449052.72	1093618.72		676812.64		406261.52	4277433.15	634271.39	565105.2		10112533.78		405537.6		754623.68	623299.96	374941.52	46709733.02				
20090228	1915609.36	9641292.02				735056.0	823482.77	793780.0	660991.2			733063.98				2371083.15	3671026.48	678771.68	1493424.96						5055803.1	887276.2	1011053.75	2674896.16	656400.8		499320.76	1112916.0		2562492.2		1188948.8		19245075.84	4428896.95	783838.1	11658942.45		4330853.11	1531604.0	1123418.82			22453643.52	957455.64		2655633.42	1432566.0	700730.16			2986135.6	2161346.25		2331583.76				662127.56			722511.92	1503440.4		13379.58		1248271.28	11754051.4	1047826.62		944294.46	2202893.0			1343302.45	7000663.5			1871772.84		3971550.24			792970.08		678859.76		1006804.4		7170927.08		23746653.15		12651634.82	38857599.36	8436217.5		1198944.89				852961.34		6446058.6						2733684.84		19927441.62	721931.44	919465.04					1340600.28	871438.23		1195394.3	2174214.48	633158.5	33659123.0			80772215.5	1065095.85	31888705.55				806817.4	902559.99	585364.92	2486707.02	4351641.86		293674.59	1053558.35	488124.63			1161269.46	593392.4			2056987.91				3969768.6	4708723.92	1088006.39			185.72	727890.08		2300737.56		3208223.86	5939603.09	8190148.44	3382921.62		1009496.67		863163.07	2463362.1		836891.16		560428.66		990761.42	1016113.28	273362.04	16066179.63		756035.99		1549021.0	1015798.2	812344.32	52632286.08				
20090430	1581096.57	8312647.56				427265.65	601917.92	526340.88	1000327.5		5853735.44	1430512.58				2235022.5	3768208.88	870184.44	1689937.92						5078908.8	699205.05	1363842.33	3542304.28	1176515.2		436132.32	846439.61		2544429.24		937368.61		16880136.0	4807408.5	881557.68	12088812.6		3585290.84	1416553.0	485221.86			25672074.68	837579.6		2400392.7	1410921.35	974844.18			3643945.21	2267586.1		2375829.9				624830.75			683997.21	1567519.8				801432.58	9783727.59	1924530.65		885721.61	2324950.4			1078862.06	6411069.2			1903276.83		3739044.4			608243.65		606172.4		1085357.52		6711407.58		19171573.2		11732961.24	38453895.9	7874349.92		1229071.8				987704.52		6648283.43						2438253.85		19051884.4	1128185.42	607679.63					1783488.94	1145274.7		1525797.0	3188695.71	506276.66	32821745.76			71084436.48		31904544.2				592959.15	919621.08	1575538.2	2328241.12	4204727.82		538348.9	1089780.2	430866.0			1037759.1	605761.8			1010491.2				3051648.2	3792505.6	860978.16				618260.0		1639475.04		2600320.35	5182755.5	8325823.76	3117528.0		1036105.94		880983.0	2425190.76		1186541.86		559733.1		946239.84	912474.68	717992.48	17744152.23		837588.18		2686918.95	822552.96	937104.66	55548108.0				
20090531	1568525.01	8231795.48				422012.71	597000.5	520375.2	654705.0		5795765.72	1413909.4				2576704.5	3733209.59	865276.2	1676101.82						5033455.2	692958.13	1354182.9	3512381.04	1154899.2		434362.24	842947.66		2522012.32		930834.32		16955243.0	4762176.15	715920.32	11978782.2		3552189.2	1402021.8	480808.55			25793982.76	831098.84		2381183.1	1399830.4	731355.75			3611989.68	2246237.5		2354858.1				620900.5			680269.59	1555138.2				793138.38	9804206.35	1527982.61		876842.53	2308483.36			1071171.9	6349250.88			1888570.53		3706048.58			604403.59		600406.72		1080279.96		6647021.39		19617109.2		11618465.04	41215639.5	7797231.38		987339.6				788505.36		6347279.59						2417727.2		19178507.22	962361.4	603432.58					1772710.38	1139185.2		1514101.68	3161459.54	499461.36	34465219.04			72009508.32		32485699.0				589174.95	910834.44	1562708.7	2309264.0	4166140.14		525358.9	1080337.32	420821.94			1032691.8	602117.6			998922.24				3023753.0	3756688.0	856148.55				613883.37		1624442.81		2334681.9	5132689.25	8246245.13	3685158.0		1030149.78		874944.2	2406492.8		1174992.4		552990.48		940298.32	906705.24	716505.44	17875718.21		833393.88		2667474.21	813900.66	932332.95	57502418.4				
20090731	1704522.04	8504588.07	310577.46		794978.8	450570.18	1059097.56	614459.95	634174.4	301491.0	6237367.88	689455.8				2266292.42	4460187.0	693488.6	1547362.3						5163125.28	624948.48	1253749.07	2995851.15	1022918.43		239178.91	571083.3		2392083.95		1098929.7	118725.11	19661121.9	4509054.12	729755.81	11049277.68		3865170.18	1491988.68	610470.0		698273.79	25068878.26	638860.2		2105699.51	1662980.2	746799.3			3285191.65	2334108.15		2227827.04				690541.28			441337.68	1401232.56				442204.0	10297036.2	1364194.0		782498.08	1668538.48	555607.5		1613018.68	6254925.6			1991887.26		3514572.0			565556.4		542616.84		647169.3		6984102.9		20448847.86		12075834.89		7554881.25		947372.79				750082.77		6478134.3					857790.0	2542837.57		18569083.28	364343.1	528968.88					1267312.16	914006.7		1321035.94	3266913.6	447430.95	37497504.24			72992466.4		38880425.28				529182.75	613702.0	1040846.02	2344201.6	4030112.86		497941.74	942026.58	444426.24			822960.0	636066.64			1536825.73				3550525.56	3862988.48	541905.75				445270.8	118725.11	1686642.88	195802.62	1756266.05	5033101.08	7555100.88	3878189.94		1068402.72		781783.95	2346620.12		980883.75		657151.92		987704.41	921290.59	664198.5	15899167.2		857588.0		1855010.3	847691.46	576644.56	53369351.28				
20091130	1814661.6	9510677.28	545080.36		838451.88	373815.72	660096.06	293387.64	598005.36	210715.34	7943431.25	948966.84				2589969.55	4573481.5	603129.04	1404158.34						5564830.39	662566.24	1250978.05	3390784.35	839020.72		182439.84	461414.25		2491606.08		1021441.76	101978.8	22439244.89	4665380.16	462180.42	13864731.66		4408982.63	1499439.0	969534.35		475847.2	23389540.58	661127.6		1668593.7	1546823.93	798495.04			3895448.22	3207199.38		2306277.9				359668.05			425012.0	1410413.13				640756.64	11986292.0	1395321.9		838406.34	1813019.65	614847.01		1756698.84	7123789.2			1853262.88		3314451.96			560414.61		644818.68		624566.1		7556376.96		20568268.5		14570530.02	53950182.0	7590634.74		989235.6				759914.8		7139672.4					1156720.29	2678997.12		20434450.41		614498.49					1737901.44	1194227.32		1399902.4	3335956.8	484296.51	42714278.88			86666624.7		42927057.6				570577.14	363942.72	648263.68	2141707.84	5000396.48		452471.0	1029262.3	730063.5			706228.77	558744.75			1186820.64				4136072.64	4607894.82	409952.62				288023.58	101978.8	2181525.0	174306.4	1796447.85	5328765.0	8716506.24	3974727.57		1038951.65		620553.04	2144752.64		903929.76		411008.72		1019455.78	690478.49	471341.34	20277518.23		720256.45		2171862.45	582529.64	574043.9	58962549.5				
20100131	1871601.71	9576758.39	474011.52		910697.83	406294.96	650560.72	340724.1	606925.6	216388.06	7227486.0	897143.88				2684606.98	4667824.07	647823.42	1310918.67						5721102.2	819794.4	1293439.94	3621744.4	1304672.43		222827.5	553578.48	331413.81	2524996.5		1434860.7	48701.1	21663365.75	4671990.0	525344.5	13563243.25		4219727.2	1548663.86	1023156.64	493743.25	476323.0	24203270.41	774555.02		1874157.56	1658463.66	912809.36			4166892.0	3273585.12		2486129.6				406142.05	85283.9	439715.0	542272.5	1452401.28				665427.6	12347706.18	1784600.35		815119.2	1970611.2	703684.81		1678786.6	7121635.24	620310.18		1881320.05		3321312.0			539989.7		661147.42		687471.84		7578978.4		20938004.28		13936817.34	53653530.0	6781982.85		1022960.88				815852.3		7273892.49					1140045.6	2685976.46		21216771.42		687203.52					1868867.42	1181420.16		1371123.6	3262687.5	543086.7	41445718.4			84159714.81		42258871.18				616046.22	332166.78	761390.32	2189685.12	5246466.62		435511.83	986796.96	650326.32			736113.6	613256.0			1505237.86				4280201.25	4572639.96	455226.0				308035.24	48701.1	2009888.1	138453.62	1634137.41	4987139.92	8911490.94	3930907.04		1149517.66		662349.58	2167789.98		950125.68		404396.3		1074525.99	690984.0	422968.24	19031829.12		716968.16		2300145.3	539569.68	594013.32	57358798.5				
20100430	1593676.8	8415947.1	341544.0		715319.82	354043.6	658000.98	424184.85	528606.68	385801.5						2642070.16	3817218.45	573273.68	1406636.88						5794031.07	528038.22	1380095.38	4551546.74	1459908.45		439362.52	577385.6	473958.54	2791606.0				21462656.4	4904518.8	461790.72	13241600.4		4091626.0	1695528.0	617662.72	372345.09	388572.06	26711029.28	755271.14		1750377.3	1857878.64	688997.72			4563903.93	4106552.32		2380822.6				384658.89	786193.77	346619.52	374830.8	1409917.32				444585.4	12074713.44	1554662.92		751422.42	2027103.1	600228.0		1863415.0	7793543.6	479240.6		1823969.24		4141816.05			438612.86		508844.16		677558.37		7710609.24		26368479.2		13074538.02	50182173.9	7242111.63		828507.84				610097.6		6694051.92					5688660.64	2698674.0		22418341.92		540043.42					1422905.04	1099384.38				560251.46	50212486.68			85620427.2		40931689.32				548628.88	535107.31	758408.24	2214318.15	5043809.56		522246.84	1101583.14	443711.52			827438.67	648545.76			1751346.7				3988909.19	5088072.42	566041.35				508351.92		2174130.0	386567.61	1890959.0	5161650.4	9763396.24	3719142.4		987006.31		603687.0	3250803.78		959810.34		498553.68		935716.38	725618.08	390410.28	17831067.75		614657.81		3214935.84	692326.83	556478.56	56393663.04				
20100806	1556215.0	7885203.0	227946.0			311601.0	604141.0	254276.0	375952.0	345885.0	6677323.0						3421770.0		1597349.0						5318372.0	481053.0		4487826.0	1050338.0				340228.0					19277749.0	4697213.0	408600.0	12159248.0			1502800.0	578667.0	279396.0	455775.0		615626.0		1226581.0	1648650.0	813906.0	47599.0		4976408.0	3710530.0		2291220.0				330491.0	752578.0	222561.0	441745.0	1243977.0				183359.0	11100467.0	1888885.0		736700.0	1837164.0	435184.0		1818528.0	7075342.0	535414.0			5063009.0	3954857.0					488942.0		577090.0		6720110.0					49691293.0			754497.0				535054.0		6070300.0					5599793.0					571392.0					1800719.0	1132563.0				455633.0	45751246.0			80947412.0		40722922.0				594504.0	584235.0		1859945.0	5217511.0			1058073.0	303352.0			772932.0	724264.0			1273477.0				3838058.0		312132.0				437351.0			412805.0	1369272.0	4173432.0		3611157.0				551056.0			1012611.0		539612.0			745338.0	366375.0			610642.0			517309.0	514729.0	51484218.0				
20100820																																		2548856.0																																																														24891643.0																																								33380.0				486498.0																													9170844.0						2779182.0																				
20100831	1745786.25	9386944.32	148101.8		982090.0	277399.6	667475.64	240197.78	368308.5	350007.48						2807082.0	3862322.0	602191.8	1554198.4						5166767.67	475295.52	1321825.0	4699628.26	972880.48		366699.2	528914.86	346087.17	2495979.72				19048430.96	4958146.62	421809.86	12795159.5		4297456.62	1622779.11	523249.6	254028.32	445659.89	19570104.88	598373.92		1154502.3	1638207.22	809579.66	34516.8		5152664.44	3525849.81		2478999.9				294928.55	838397.17	181998.25	469004.04	1399907.84				169379.68	12407942.4	2002899.34		824323.66	2089946.08	405664.0		2149556.5	7775949.6	615792.0		1952106.0		4135179.42			401874.33		486579.12		552622.25		7051479.84		26932848.33		13895137.2	53251048.96	6496970.62		695717.19				576769.14		6386512.22					5811930.59	2758115.78		23868807.12		605425.59					1921862.3	950360.19				431656.8	47805499.88			83456132.76		43305005.76		32739.8		579382.88	644882.04	451862.72	2002271.55	5198752.8		477692.97	1018619.16	276902.85			749969.87	721430.09			1521639.68				3857516.24	5225532.76	314132.0				419547.0		2002115.5	422418.24	1244811.24	4034570.01	8604644.9	3690490.32		1043102.5		545178.51	2745107.82		1099451.52		576130.0		654967.22	790555.95	364575.8	13786295.04		624021.31		2897067.67	365339.52	531830.16	53288842.14				
20100907																2739182.0		611829.0									1288098.0				390419.0	541921.0											3917402.0					21068087.0																																			1837518.0					421638.0										13089646.0		6601728.0														2563376.0		22428130.0																												428388.0																					1941751.0							1137063.0									767984.0				13855209.0			2990170.0							
20100921	1557614.0	9388036.0	271224.0			248219.0	593262.0	251749.0	329349.0	308336.0	5977513.0					2506901.0	3562346.0	537507.0	1389517.0						4656075.0	425745.0	888093.0	4199079.0	900208.0		327368.0	472367.0	310054.0	2223386.0				17013715.0	4431205.0	370942.0	11759793.0		3836005.0	1451948.0	467404.0	227250.0	399041.0	17486076.0	535039.0		1051528.0	1461141.0	726923.0	329316.0		4602568.0	3189604.0		2217121.0				263240.0	747351.0	213751.0	420804.0	1251773.0				232241.0	11340182.0	1783545.0		737966.0	1864390.0	376398.0		1922547.0	6981586.0	549518.0		1740173.0	4663478.0	3690990.0			362236.0		434730.0		495087.0		6336329.0		24453796.0		12574023.0	47569366.0	5801027.0		623796.0				514836.0		5707066.0					5189133.0	2454330.0		21782443.0		540774.0					1715122.0	959936.0				386992.0	42680328.0			74510337.0		38719707.0		343789.0		518322.0	576950.0	448164.0	1789526.0	4644911.0		425356.0	912739.0	247240.0			669838.0	646336.0			1360493.0				3446535.0		288817.0				376036.0		1788930.0	376857.0	1137735.0	3602873.0	7737873.0	3459859.0		932061.0		485752.0	2453006.0		982415.0		519066.0		584600.0	707361.0	327318.0		12404640.0	556386.0		2586476.0	326394.0	475530.0	43330637.0				
20101021	1529312.0		289843.0	984968.0		314045.0	606272.0	266651.0	374622.0	351568.0	6035534.0					2636243.0		611064.0	1378252.0						5608903.0	516148.0	1249036.0	4292398.0	912327.0		378641.0	507962.0	349852.0						4781969.0	406457.0			4153270.0	1448673.0	508599.0	298669.0	411338.0	21369882.0	600582.0		1143297.0	1813356.0		48260.0			3524755.0		1986965.0				313193.0	776427.0	238326.0	405314.0	1333292.0				217296.0		1675306.0		747299.0	1820688.0	472890.0		1790194.0	7300722.0	452607.0		1838399.0	5124293.0	4284990.0			414733.0		423229.0		620512.0		7169209.0		25332944.0		13144220.0	47981680.0	6516209.0		819983.0				442163.0		6084973.0					5607225.0	2626718.0		21534102.0		526645.0					1204668.0	1051223.0				415823.0	45612542.0					38829964.0		34361.0		524440.0	485553.0	510804.0	1852569.0	4992835.0		423708.0	981391.0	284814.0			888153.0	747279.0			1413056.0						352967.0				443156.0		1886943.0	428967.0	1395748.0	4239129.0		3606403.0				546102.0	2761846.0		951618.0		502507.0			701831.0	371700.0		13755733.0			3012136.0	538722.0	501088.0					
20101105		7900352.0															3601347.0																	2562581.0				20414592.0			12478979.0												795778.0			5261558.0																12242394.0																																																												84282516.0																									3994212.0												8981151.0			1155655.0									728803.0					592616.0					51331165.0				
20101119	1983289.0		362270.0			296008.0	662871.0	277786.0	410481.0	305250.0	6932099.0						4176814.0		1444989.0							438786.0								2478760.0				18605270.0	4791098.0	415236.0				1675725.0	516214.0	187978.0	463258.0		637330.0		1102711.0	1543873.0							2482199.0					773779.0		431298.0	1265523.0				314769.0		1898005.0			2029089.0	382383.0			7509850.0	587548.0		1894296.0	4553724.0	3968673.0					487032.0		579682.0				26471893.0			52301899.0	6690796.0								6335977.0						2718012.0				614575.0					1280319.0	1136678.0				540726.0	46418904.0			78669546.0		44302017.0				613711.0	776366.0	509365.0	1844752.0	5309228.0			1028852.0	301315.0			713203.0	691369.0			1491929.0				3746928.0						435725.0			474866.0	1417856.0	4259233.0	8436159.0			1087637.0					988699.0				692475.0	766700.0	368333.0			634668.0			371059.0	554550.0					
20101207																																											3865969.0										737533.0										310064.0									12039820.0			832969.0																																																																																																														16240398.0										
20101221																																	274989.0															21413667.0																																														6767734.0																																																																																					513339.0																
20110111																									4968905.0		1041454.0																																																													428056.0														683953.0				532010.0																																						542988.0																					1996281.0																														
20110124																2649102.0		575429.0													384245.0	550302.0									14090098.0																								254600.0														2192395.0																			13344487.0															5939128.0			24626145.0																				322161.0																							323596.0											3939895.0				538279.0	2520619.0													2897883.0							
20110207		10228924.0																										4800939.0	922151.0																									363813.0		4663847.0	3775210.0																																																																																																																																						48588881.0				
20110221	1985381.0					313067.0	639542.0	289608.0	432510.0		6422667.0						4704467.0		1692115.0						5203358.0	479763.0			956625.0				383450.0					19779700.0						2089504.0	555164.0		508598.0	24061292.0	1004499.0			2250304.0		547047.0			4902686.0		2736520.0				358332.0			418141.0	1394745.0					11920123.0	2032917.0		956355.0	2312606.0	518870.0				744722.0		2207153.0	6043261.0						530326.0				6964298.0		27636917.0						831288.0																											46215357.0					47070645.0				816010.0	646403.0						1103505.0				648128.0				1858866.0				4135884.0						517839.0					4605165.0									1217519.0					717931.0			19202137.0	675858.0				580873.0					
20110307																																																					979203.0																																3995067.0														59779931.0																			624089.0						1212942.0												423727.0						5929240.0				259284.0																																																	
20110320			384934.0																								1072102.0																																					902891.0	301350.0																																									594462.0		6580063.0																																										996448.0									372973.0											4259977.0				632647.0					574235.0																
20110407																3040723.0		734885.0										4478893.0			377472.0	531070.0		2679011.0						451754.0	16042174.0		3817322.0								1032477.0					4699204.0																							2527776.0	8060941.0								510125.0				677483.0						13145479.0															6606281.0	3054927.0		25810993.0												663823.0													2085326.0			635007.0																					2539918.0	487672.0						1228306.0									707081.0							4019932.0			49354687.0				
20110421																																							4618997.0																																																																																																																																																												
20110508		9854148.0																																																																																																		7024528.0																																85384694.0								483023.0																											1230310.0		8839639.0						2751670.0								451770.0						411508.0						
20110523	1934499.0					347582.0	698011.0				5991009.0						5213402.0		1603639.0								984009.0						205480.0					19938433.0	5132908.0	457854.0				2260596.0			360001.0		1188040.0				899998.0	516018.0					2676114.0				241236.0		193552.0	359987.0	1400738.0						4009438.0		971499.0	2574592.0	656958.0			7982509.0	493153.0			5699317.0	4621761.0					401389.0									64995664.0			864762.0																486922.0						1042763.0				544031.0				82478396.0		54959415.0				592505.0	399446.0			6483479.0			1081793.0	372612.0			769849.0														417507.0			269314.0	1140290.0	4709742.0						561244.0					396244.0			624826.0	321875.0					5195424.0	403724.0	512143.0					
20110607								177772.0																																																																																																																																														694094.0																											1311388.0									614438.0									
20110621									404231.0																																																																																																																																																2095843.0																																										
20110707																																																																																																																																																													4510206.0																																						
20110721																																																																																												621089.0																																																																																																							
20110805		11833246.0																							5488554.0									3083866.0														23816467.0								4535527.0	5797596.0																																					7308568.0																																														557640.0																																									765085.0										47773156.0				
20110819			306249.0													2996663.0		792845.0								454802.0		4900050.0	474317.0		312332.0	463963.0									16300282.0		3628690.0		596005.0						1172510.0													794788.0								12102144.0							2740693.0				2329011.0					398954.0								27584005.0		13656507.0		7553690.0						509470.0		7504175.0					6169835.0	3156780.0		27365782.0													46582665.0							450187.0					2170121.0			625919.0															390903.0						2186914.0				8356730.0	3995169.0		1301186.0			3075389.0										19055903.0										
20110907						389398.0	712462.0		376738.0		7246372.0						5804625.0		1940439.0						6970094.0	572212.0	1292500.0	6109096.0									42426.0	25216299.0		539115.0	21103471.0			2813641.0			404668.0		1600487.0				1413588.0	597300.0			7384128.0		3184057.0				231750.0	948812.0		453505.0	1924434.0						7184359.0		1076260.0	4039648.0	710968.0		4463584.0	10176853.0				7040618.0	5650208.0					588094.0									77056807.0			1015876.0				648338.0		9767925.0			40175.0		8405787.0			32442572.0		534822.0						1586863.0				708165.0				100427950.0		66078530.0			83836.0	972089.0	593351.0			7899060.0			1424019.0	463915.0			934099.0	779878.0			2225294.0				5638749.0		515420.0		38816.0		644783.0			383065.0	1405186.0	5467365.0		4454672.0	41581.0			676755.0			1455388.0		425596.0			749297.0	358013.0				5840953.0		559069.0	604270.0					
20110921																																																																																																																																																								40289.0																																	23552689.0										
20111007																																		3685329.0									4429206.0		590171.0																																																																																															818332.0																																																							
20111021																3823530.0		1019350.0											552765.0		433697.0	597419.0																																																								389405.0												9128086.0																																				372392.0								707287.0																					2620426.0				10985681.0			1462783.0			3637580.0						775249.0														
20111107		11573469.0																																					5768818.0									30474336.0			1687628.0					5962320.0																14386200.0											2908979.0									770133.0		8746756.0		35038137.0		16276250.0																3816989.0															60997240.0												3215148.0																																													662118.0					56986167.0				
20111121		10279899.0				313081.0	608943.0		336156.0		5592919.0					4007870.0	5704959.0	881972.0	2097561.0						6978073.0	603173.0	1371745.0	5560357.0	643833.0		307381.0	442217.0		4288859.0			355350.0	27790716.0	6057189.0	469358.0	23053712.0		4426889.0	2125631.0	455589.0		432336.0	29158320.0	1213865.0		1319306.0		1574416.0	502890.0		5889014.0	6956840.0		3179752.0				302940.0	877679.0		498491.0	1812028.0					15864143.0	7987449.0		1052722.0		663519.0		4434006.0	10572329.0			2815538.0	6468142.0	6473866.0			357239.0		420209.0				8971451.0		35853668.0		18521680.0	81762531.0	8624680.0		1087808.0				796658.0		10594544.0			421563.0		9199955.0	3797168.0		35891914.0		446419.0						1829275.0				532900.0				105240253.0		64412403.0		510098.0	362393.0	1253068.0	443606.0	667493.0	3042856.0	8593077.0		738615.0	1369485.0	360767.0			983773.0	678582.0		325948.0	2111694.0						622444.0		593122.0		542342.0		2419452.0	515569.0	1162117.0	4152278.0	9843321.0	4351277.0	998380.0	1762935.0		590192.0	3678393.0		1348071.0		423143.0		781425.0	815113.0	336764.0		19461605.0	716921.0	6485675.0		443822.0	584251.0	56387274.0				
20111207																																																																																																																																	55593938.0																																																																		
20111221																																																																																												788212.0																																																																	5742639.0																																						
20120123																																																																												4658144.0																																																																																																																							
20120207									407674.0		5298144.0			3906339.0		4888004.0	5953662.0	1271016.0							7651829.0	743322.0	1713892.0	6002306.0	419663.0		390562.0	564221.0					364598.0	30772707.0	6322934.0		24861522.0		4654032.0	3041122.0	494645.0		589176.0	37642183.0	1361374.0		1765680.0		624941.0			6248500.0	9471272.0		3938308.0				457583.0	1007303.0		508182.0	1806013.0					17731868.0	4015690.0		1278774.0	5021446.0	866242.0		4425536.0				3250839.0	7476200.0				405792.0		459362.0		917322.0		8983356.0		42380325.0		19821257.0		9780157.0		1293330.0				910463.0		11403306.0			390334.0		9777049.0	4407162.0		42175791.0		527362.0						2228246.0				719781.0				117012409.0		86264353.0		721146.0	209952.0	1218730.0	475269.0	911793.0	3565094.0	10102587.0		1023193.0		475543.0			1048268.0			456653.0	2806792.0				6480762.0		533776.0		731553.0		687516.0		2956947.0	685250.0	1501550.0	5446835.0	11866009.0	5079289.0	1106068.0			629551.0	4650729.0		1545306.0		508272.0		1062871.0	878187.0	429709.0		20730604.0	769649.0	7356902.0		764254.0	664921.0	69995693.0	29446.0			
20120307		12613172.0					840368.0																											4721883.0																																																			7188350.0														90973455.0																														64363017.0																					1067579.0																						1940086.0																							
20120321																																																																																12050542.0																																							30016.0																																																																												
20120410																																								527360.0														472731.0																																																																																											1583905.0																																																		
20120508		15194362.0					1021468.0		603494.0		6396621.0			4861954.0			7751378.0	1215000.0							8280224.0	819261.0	2011867.0	7053218.0	528737.0		486902.0	668707.0		5529202.0			590859.0	35438601.0	7112050.0	623259.0	29478220.0		5168387.0		556847.0		655976.0	43711181.0	1948061.0		2074976.0		472032.0	582553.0		6844989.0	11186302.0		4097036.0				458807.0	1006513.0		541559.0	2117248.0					18839308.0	4567556.0		1610631.0				6390006.0	12988981.0			3564068.0		7762783.0			513024.0		494643.0		986720.0		10365714.0		46929959.0		21666691.0	105232377.0	10645111.0		1358708.0				1141691.0		13413610.0			530365.0		12772440.0	5178470.0	7307620.0	47556068.0		546545.0	39585.0					2868166.0				1109735.0	70067524.0			130566380.0		107126300.0	747050.0	862473.0	143951.0	1392564.0		1334225.0	3361537.0	11003273.0		1036317.0	1632872.0	589139.0			1217675.0	1144148.0		503015.0	2770603.0				7340299.0		712016.0		1019154.0		734585.0		3603278.0	633767.0	1154094.0	5515834.0	13146044.0	5747112.0	1454995.0	1923040.0		670255.0	4698836.0		1969005.0		628861.0		1185038.0	958075.0	509578.0		22242384.0	950944.0	9569498.0			793651.0	79222727.0	36194.0			
20120611																																												3626819.0																																																																																																																																																							
20120706																5521002.0																																																																				9257663.0																																																																																																															
20120720																																																																																																																																											551754.0																																																								
