year	month	ABC	AD	AMZN	ANDE	ARDNA	BC	BG	BZH	CCU	CHE	CL	COKE	CQB	CRESY	CTB	CVS	DAR	DECK	DHI	EBAY	EL	ELY	EPC	ETH	F	FARM	FDP	FLO	FOSL	GM	GNTX	GRMN	GT	HAIN	HAR	INGR	IPAR	JAH	JBSS	JNJ	JNY	KMB	KO	KOF	L	LEXR	LTRE	MCK	MDC	MED	MGPI	MHK	MIDD	MNST	MO	MTEX	MTH	MVL	NAFC	NATR	NUS	NVR	NWL	OME	OO	PBG	PEP	PFGC	PHM	PII	PNR	PNRA	POOL	PPC	PTRY	REV	RYL	SBUX	SEB	SNA	SPTN	STKL	STMP	SUP	SWY	SXT	SYY	TBL	TEN	TIVO	TOM	TR	TSCO	TUP	URI	USNA	VC	VGR	WBD	WHR	ADM	ALV	AVP	AXL	BID	CAA	CHD	CLX	CRI	GPC	HSY	KTII	LANC	LEA	MAT	NLS	OATS	RAH	RCII	RL	SAM	SAP	SHOO	SKX	SMG	TAP	TPX	TSN	VFC	WWW	WWY	BWA	COL	LEG	PG	RDEN	SENEA	TRW	UVV	WMK	COLM	EXPE	HNI	JAKK	JEF	KCP	LNCE	PAS	PRGO	RGS	SNMX	SWK	UL	DPZ	JJSF	MOD	RAI	BDK	HLF	HAS	NTRI	PBH	ICON	IMKTA	K	THS	JCI	JSDA	SEED	ADY	CROX	CENTA	HOG	IBA	BARE	FACE	HBI	SUSS	WINN	WRC	BGS	ALCO	G	WBC	ETP	HOGS	DAN	DPS	ATVI	CSKI	DL	CHBT	LO	MJN	PM	SVM	CZZ	BRFS	DOLE	SPB	TSLA	PRMW	SODA	TTWO	WFM	CHEF	BTH	EA	ZNGA	LKQ	POST	RNDY	BNNY	CG	HSH	WES	BDBD	LFVN	MDLZ	NGVC	WWAV	PF	COTY	CSG	ABEV	ENZY	SFM	ARMK	ESI	FGL	KATE	CPG	SC	GPRO	NHTC	DPLO	FRPT	SFS	VSTO	BETR	ENR	BLD	KHC	NOMD	UAA	RRR	TPB	USFD	ELF	ADNT	TPR	TWNK	NBEV	CELH	WOW	ROKU	APTV	DLPH	CRON	HFFG	KDP	VNE	CPRI
2013	3	6.137458125898472e-06		6.234311812938018e-06	0.031478064033681426	1.171884380209161e-05	0.042587344336056356	4.36613539521144e-06	-2.716790947806042e-06		2.3779569709919424e-06	-1.7774378269936773e-05	-1.3176579875307897e-05	3.342339003402445e-07		0.004927609823855458		0.06545814395893826							0.02839534456259325	3.176407542242219e-06			1.0944514557998699e-05	0.09770197368658565				0.023355272690508223		0.0029321150259797235	5.696989050746796e-06	0.07785448336559662	0.10721134167604596		4.418887637996976e-06	-2.367457684974758e-06	6.7311918229629784e-06	-2.6115237233844806e-06				-0.06419441079518877			0.014451956270026134	4.611545991185808e-06		0.15780304959031005				0.033009516889759116			1.1315264682480176e-06			3.244105168545642e-06	0.01274811370504232			-2.911777044304613e-07			0.25236564341583234						0.004601389959145325					1.2409938115267073e-05	0.041582649520873295	8.132780527368129e-06		-0.1598170702627814	1.5621582062523534e-05	-0.007724170356264564		0.005191410547772337	0.016371738045514974		-0.22435795253205967			0.03999500833052135		-2.543927532262602e-06	2.6016896376449694e-06		0.025963823642433916	-0.006361932541261054	0.017736229293411003		-1.8370022759433699e-06	0.019606882517789376		2.080234804479456e-05	9.591592135280008e-06			1.4610417112019438e-05		1.6216160889969887e-05			-5.310220404956718e-07								5.441886587195225e-07	1.805981539630199e-05	-1.423600363928038e-05	0.048468809626087		2.5109497142770472e-05			0.05051475409399325			1.7082109576128644e-06	0.13158338943046255	-0.0505699371814185	0.025434272621669723		-0.28941330752379496		0.09588715740343115	1.1509939868270257e-08	-0.09647350772748899											3.6441318085836774e-06	-1.6783641850914843e-06			0.011872572163406779	5.824179790644081e-06	-0.04411712528484111	0.044221466663194896		-0.037153062613287074	-0.05200134281761212	2.019118858181148e-05	4.216969056808163e-06				0.020174303895508665		0.01513985439592495					8.695269961245126e-06			0.17866111343006622		-3.81050436229599e-06	0.04788420317576305	-0.06548153367716615		0.008634682149931126	1.870055587324177e-05	-0.269541251950188		0.019295112269018436		1.8164223204868553e-05				0.1005442723645647	9.740195626512139e-07				-0.47887575713914776		-0.0758298678531543		1.8783991088022683e-06																																																									
2013	6			0.04937409632341735	0.08128092734601065		-9.953623507008225e-06	-2.1225718278167143e-05	-1.1576998006701803e-05					-1.519353746698273e-05	-8.999199817616436e-06	0.048117130947461784		0.06008783075039225	0.047755844039651774				-1.1675555613755844e-05		1.949774716419818e-05		-0.01904286011966655			0.03923605531003312	-5.933017613984943e-05		-1.9408454688206677e-05	7.213105180073172e-05		3.2765401039778417e-06	0.11396521625084033				-0.30827229116305105	5.3975446174001896e-05			0.1799711191436363	-0.07202841164056695		-0.034097261054265034		-4.775606323490737e-05	0.014441766182582513	0.00975995497802607		0.15645254820006887	-0.04034664917172707		-1.597206991164442e-05	0.029319591408904742				0.0016570138221746562		-1.9484985874715464e-05	0.05957883399118499			-0.44319556629351764		-8.692316861085173e-06	0.18805979505409892		1.5452013553912716e-05		-1.4619920537179676e-05		7.511458125737314e-05			0.12504049598902736					-0.039514548810598314	-0.15221363512515754	-0.004502160397582703	-0.15974694456254182		0.007156928705174669	-1.5251472730584895e-05		-0.2844993672642728	0.035905451648535695		0.06345483141299517	0.018376650441448962	-1.6773901316674318e-06						-0.027500241586901987				0.05147156728053708		3.362984853003252e-06					-2.6770394466149814e-05		0.03274556815041932					0.07446771660674051		0.08507015160305112			0.04811574273464194	0.018430982895824892					4.857243746932805e-05	-0.003583778793703146		-0.22677250061707374			0.039187643765850357			-1.0669453545892422e-05	0.10656289241038566		-0.0789936341629507					0.012614965416253275	-0.14705379829324236	-3.4830283543609797e-06			0.1645664736924623		1.4117465151247083e-05			0.00011922681186550531			0.0589395051258241	7.060762015769746e-06			4.990145132309393e-07			-0.05525183568530563		0.046608485876439745	-0.0043000385304876884	-9.252789686969292e-07					0.0826345980802388			0.018035283509676443	0.09919712586392462	-2.1991597787110882e-05				-1.5295063178334673e-05		-0.17416648657316708		0.08686677894078706		2.5136109472543496e-05			-0.041084051849748754		0.09760918970356178		-2.094343353562719e-05	0.018598514134671177	-0.10481851891629791		-0.056657207558082553	0.06638341262080713	0.00010871313847791433	1.5031277172237961e-05	-4.77985600532921e-06	-0.05957253463441106																																																						
2013	9				0.033046912238858264			-0.0058019172868706	-1.6624309695986803e-07			-0.1603513566926791	-0.08560597277982088			0.03411305928508544	-1.1755725173606607e-06	0.0349327710168981	0.027610310275020273	-2.5814475767598213e-06			-1.2928023294348978e-07		6.836074534760872e-08	0.02334710505285932				0.047673852807163075	-0.013560372127803626		5.366474054923641e-08	-1.5575454687790466e-06						0.01951012498612629	-0.16299862616904515		-0.07747657761544517	-0.11636788378387271		-0.02127755166569379		-0.05700973911893193		-1.1948136847549813e-06	0.010868242931063433	0.01595002197445453		0.08794436860002383			3.595595256475408e-07	0.047558712224484476			-9.99105330343821e-07				0.040326156643106924			-0.10459361299487928		-3.8969153193685157e-07	0.131073631782273		0.006129034334296526		0.007404803245325761		0.009265405207277427								-0.033639411369074605	-0.039991465287570714	-0.009832663410589753	-0.0643579750110132		0.010905695746123385	0.0025471687897352297		-0.10262159283013673	0.05528622744310617		0.04929562782811153	0.00845103099479804	6.7432150155244615e-09						-6.371167227361312e-07	0.04721884809149056	0.041620320364099496			-0.1424891410471178	0.025931914746330813					9.473188510961173e-08		0.04581516506500366					0.06212107786572371	-4.41111345527334e-07	0.05071678926129891	0.013816806535780407		-4.2082968522353783e-07	0.03808418874262458		-1.1220128045761354e-06			0.030181964322134214		-7.452781588339649e-07	-0.09862188740350103			0.02696502500989585	-1.0617499723465816e-08											-0.08234049613381222	-0.006838093133227722					2.1063207422973022e-07			0.021060288085700703			0.05345425895860808	0.015627654657085894				0.03930839341305072				0.0199496943583284	-0.04722089265266421	7.475821820832934e-08	0.013820807138156511							0.05881351644182536		-9.531885849814411e-07	0.04973063502534571				-1.5861029045151344e-08	-0.050058566976571496		0.025637688510062928				-6.979006313856191e-07	-0.05300637569067624	-1.3017173708690582e-06	-3.614326247252018e-07		-9.534247985189921e-07	0.0153373914129456	8.279257725183584e-07	0.03259666957517239	6.187373492737183e-07	2.1936769421749346e-10	-0.05169509567509213	-0.49999930306007584	0.1567182745959595		0.5000012853412233	-6.877906120356157e-08	-4.4776769286836816e-07																																																			
2013	12	-5.106392485223211e-06					0.006204512595529147	1.2443175847021979e-06	1.956579351319509e-06		-5.06324008489379e-06	-0.061749407402564876	-0.02575448611912743			0.03562823981648844		0.053318503229633274		1.0364406906552353e-05					-1.780076000145938e-06	0.012082701969073753	-5.618254965185454e-06	-4.763850345680624e-06		0.02168431250201467				0.008588263344408128		0.006993980912263846	1.4696016153757736e-06	0.0393416936480762	0.05638433254405954		-0.2024987200469313							-0.05632287752346103				0.010639757717070033	0.002830008191098535	0.06038964974297564	-2.460834590741031e-06		-3.822548882270459e-06	-7.296636986783223e-06			8.506945562198537e-06	0.041989661818799415		-1.5755815654440162e-07	0.015050762761164614						0.0938373661603831		3.59485380924433e-06			-2.529524718062191e-06	-9.689802302263274e-05	0.0024079608690548556					0.024917109058349998	4.239949538014893e-06	-0.019415832570917644					0.012470500298239713			-0.13725889432225274		0.049725504223515654	0.03593689767060658		4.323954666471665e-06			0.0419986026507912	-1.1092943684737341e-05			0.023775391463971854	0.04110776713210202			2.1370759720432377e-05			-1.751834612345024e-05		-7.334762211442422e-06			0.01744328433827662			-9.687371972053984e-06		0.08003790315040588		0.05943863118877895		-8.793741983780312e-07	-7.680266177027704e-06	0.003153315496844875									1.455317894840669e-06	-6.7746393898948056e-06	0.030764319891333422		-4.073074253448001e-05		0.014221069990696287		-0.013631750298407371						-0.13983702324691819				0.025234167437254297	-2.9482921637997074e-06	-5.652967231474667e-06			0.03225432075947065	-7.929337783089019e-07	-5.901342880451376e-05			-7.223602492684779e-07	-0.028594698970608907	-7.827432090009419e-06			-0.01909993470192356		0.012471407946522888	-0.009598664235112601	0.0001539327999450331					0.041223711415386076						0.06009087142713511	5.1128567258948374e-05		0.007076811064502126						-1.82594248973346e-05			-2.044068260797211e-06		-1.961377337875314e-06		0.1576040947746386	2.7267802866797306e-07	-7.527595507818347e-06			1.340590036909658e-05	-1.5154814894547998e-05	-0.3623454847356156	0.14344731214898715	-8.535573798612168e-06	-3.744501700005968e-05	-1.3374417118913856e-05	-3.220462861609561e-05	6.624346645851051e-06	-0.15115619990480011	-0.15439214127647405																																																
2014	3				0.014587459350813332		0.0443801326881874	-0.020274647406609083	0.019387243740729938			-0.00031248764701699534	-0.023793196141585222			-9.721013600777287e-06	-1.232818335539008e-06	0.019064623010427738					-0.014466975727772016		4.211505756437265e-07	0.004847361849325327					-0.0386755220505349		5.37695494283377e-06			0.0430517969532587		0.06332302435460382	0.10041330393083457	-5.844513322308889e-06	-0.047315497181452996		2.2030951937568256e-05	-0.02975964795131321		-0.0565654656289221		-0.06542602239032748			-4.098139999034498e-06	0.005294047782593017		0.09005935056638954		-9.369280862010457e-06	1.746785746223812e-06				1.5034775305773755e-05				0.030470084011606325			-0.00013076454362347204							-3.446869513496475e-06								0.030615102276303863		-0.03878659361104031		-7.155410989201226e-09	9.357452991084452e-07		0.005805854805833447			-0.11976409253763173	0.060531448060289574		0.04093819599928444	-5.963659732718474e-06	-1.3053459403846018e-05	-3.2623935341965256e-06		0.020944034207341707				0.014688181687649914	0.017169211403627333		1.691678487323312e-05	-0.08990664325873811			-0.03424868659883626		-0.00984849233266365	-0.011523986295200262		0.023171037616871015					0.054930473594281846			-9.888177024831508e-06		-1.122464952995826e-05			-3.826752484491289e-06					-1.807335021844826e-06	-0.03291065756445861	-2.5661856108096506e-06		0.010511194132585474	3.0585328204992476e-06	-0.2220595472704066				-0.03952606906016274					1.2599137060628757e-05	-0.1307650604785337	-3.0806282582320536e-06			1.8743069878418776e-05			4.098951672899702e-05		0.03814538710318489			0.029357500650948023	0.007837298945610919		-0.14235082019479006				-0.02844511976061566		0.007689744222744785	-0.07952903619167564		-4.752970158322659e-06			0.03225979505661115					-8.849920525889807e-06	-0.04665847851867715	0.024787388440262983			0.005687471585148665	-0.0065516622548858995			0.031399141092647166		-1.6033427422246214e-05	-0.011021337126457463	8.734666469663631e-06					0.08306007273813747	0.01877779403795719	3.665771568943687e-06	-8.489714980763369e-06	-2.0013905779608917e-05	0.031667149040840656			1.4331631974706486e-05	-1.3618120089959325e-05	0.49996721480771383	5.9517904925374925e-06	-2.3047773046403635e-05	-2.3677151973285065e-05	1.0235207878025736e-05		-0.18418079032272996																																															
2014	6			0.022334070323026426			-5.158510440180483e-08	-7.383229857275489e-07	-2.4900613416249197e-08	-3.431155674156651e-07	-2.235183063728866e-07	4.2406688945281693e-07	-4.412873625353052e-07						0.039294769808412004	-4.726850486051683e-07	-4.810552868336954e-07		-5.72420152454521e-07		-5.920839909526149e-07			-0.0015905111773632252			-3.798896410734063e-07		-8.387816709640237e-08	-1.131243878494575e-07	0.010281568876021956	0.006654083943323922		-2.819243260269528e-07	0.004137814228662181	-1.2579019456744132e-06											-9.824885519112175e-07		-3.0463665397430445e-07	0.04744689345638075			-1.748813168379441e-07				-1.4740220834954863e-06			-1.4236407345509428e-07	0.019372006554955887					-9.227183379654855e-07	0.08640299269935323		-1.180852547377238e-07			-9.408236898023679e-08	-7.324602090725877e-07	-4.3436847966241934e-07	-4.87635232274465e-07				0.009884373375460895			-2.2658802347184322e-07				-4.95971706613844e-07	-2.3353511413657427e-07				0.03193229190839308	0.05070821297207723	-8.095398430269811e-07	-9.612709857242893e-07			0.012396769326871624	-2.792567728475935e-07								-1.3012910512342204e-07					-4.388276354923535e-07					-0.008325966727500321	-7.821220961365749e-08		-5.873790819983756e-07			-3.728576881880279e-07	-3.005615360279716e-07	0.03365637361017975		-1.2356466153509856e-06								-2.9419553825736634e-07	0.026085524061529034		1.0020145859111902e-06		1.1652392655912861e-07		-0.022161348654202023			-2.3618215923861917e-07			-0.14326196829282617				0.02089286133981692		0.0003901257784209869			-3.7721485828958243e-06		-1.3152008378969918e-07				-0.03385635046066328	-2.7559722661955717e-07			-1.035700378231409e-06		-1.45849974871426e-06	-0.03103715135966765	-1.7710140155807458e-07				0.05230497880267237					-0.01627649347486171			-1.1651640460691512e-06		-1.8512755606277016e-07		-3.814768961526344e-07		0.041057868348746					-0.03583895577668035	-8.904941051669311e-08	-4.4234363891275587e-07		0.053739330026725325	1.6117571683809703e-07	-1.3506178272045426e-06	-2.1829755207063575e-07	-1.0347667633714213e-07	8.807247455101806e-07	8.194028409340895e-07	-0.4325852428579515	2.1403300929559094e-07	-2.8956694357849226e-07		-6.822134165069218e-07	-3.137124755107205e-07		-9.448982470296117e-07		-0.06154578880058494	-4.1834244200770264e-07	1.6487203437841244e-06	-4.795094129806021e-07	-2.078337035398443e-06	0.2175373600138228																																										
2014	9			0.005127204757270561	-4.505014046643409e-06		0.05475032640049353	-4.471873025643578e-06			-0.031527101707835445					-5.6668105548000375e-06	-1.4346694829138076e-07		0.03644934448969388	0.018614701819962873					0.02545439369612861	-3.2081226262573057e-06	-0.0027210252992415115		-6.378857592703014e-06	0.032683028174983336	-0.04051571981873704		0.0035709903482071736	0.02621387548409548	0.030400235257130287		-3.3665248889354708e-06	0.05509561596773268	0.10046579002574647						-6.271115837007994e-07			-0.1110377025947219	0.026966991531054745		-2.856905497210373e-06	9.908080484685937e-08		0.07355611860533612	-0.04388746696082957	1.960960318739724e-06	-1.1532815633104056e-06				-1.6169258062936425e-05	0.03124354333860877								0.015659291163665892	0.09378552997513344				-5.617617454047811e-07	-3.6412316214630614e-07	-2.3080242414935457e-06		0.02036657460712179				0.05155984761777876	5.4959011242209185e-06						-1.8585513105324473e-06	-6.713602122820397e-07						-2.0510310535816654e-06						-1.6808242997503448e-06	-0.04947153547917226	1.7119818482387848e-06	-5.094345881275378e-06										-2.2849974352229796e-06	1.4034100632972668e-06			-0.03604150312222411			-1.6197363625266642e-06	0.03382624325786663	-1.3687107378213446e-06	-0.05700259251845854		0.044735630319325786	-1.1455841382495342e-06	0.005293939424567973				-0.05739782965543461			-0.013453890679680038	-0.0824844910698577	-5.550207509919995e-06		-0.35095592098747497		0.03438065237052985	-2.5406718575991174e-06	-0.03843338284930698					0.0197246275461447	-0.17705024358611204	2.9597781747688463e-07			0.04211646783527762		5.624123088184397e-07	-1.6681183068443568e-05				-0.016921528215182002						-1.8383081318563582e-08		-3.749714837325511e-06								0.14359228002021485				0.021034255074786106	-0.043405049770178616						-5.124639630167467e-06	-1.288393695319661e-06		0.04502553370311146		-4.775374257502259e-06			-0.07968021345449502		-7.19537276643756e-06			0.04036650823996897	0.013421098621402271	-0.044627691594574206	-8.850297343799405e-06		0.034185116901196265	-0.5000107837593109	0.055697431437819515	-0.02932544590129258	0.00953429055489078	-0.004219164099417983	0.06359972319333003					0.1637477574300061	-0.1629940552575756	0.000993121280594096	3.6558443730777844e-06	0.5000123446854834	8.256976472684061e-06																																									
2014	12				0.034599944302727746		-3.9440666476842975e-06	-1.612149916925914e-05	-5.4663362273376475e-06	1.017787464824906e-05		-7.1058322137920974e-06	2.0720597097875966e-05			1.5006873154502247e-05		0.03527844451944909	0.05650148844203731						-2.4263576324071203e-06	9.725178053014626e-06		3.7297841810082687e-06						0.013899345795260098		0.0027581623403983824		0.025918663167959856	0.04892446154244507	0.031901996961851815	-0.00012246225246295388		-4.075963362570621e-05	-3.7666860984373906e-05				-0.005558196136543872			0.009934938153587439	0.0014688119831501843	0.012850882319971337	0.08480825484611586				1.9544189984089548e-05						5.8795560156575064e-08	0.002063673605978962			-9.78425765358759e-05		0.009391442298193466	0.11205481092333935		1.9473631813514587e-05		0.01781930317102411		2.8378265436863226e-05	0.008268366381428815				-2.867104102803869e-06	0.024881431037286333	2.3660308848781458e-07	7.434145305023977e-07			5.1682945794416225e-05		1.5745284429382156e-05			-5.231453288478841e-06			0.015375344600752065	0.01592144607999331	-3.321076880344981e-05			0.012428155610521824	1.7742399723025696e-05	0.027182472650250693		4.904187394249593e-06	0.0019128204468037192		3.964026023718268e-05	-1.1288334307160436e-06			1.1505001966200007e-05		2.865809024647367e-06			6.993982840727888e-06								0.027507791049845985	3.422160287717709e-06		0.011762686559952917								-2.1948813521107206e-05		9.432290081107557e-06	0.005064828554169956		1.671047610176245e-05		0.04309807772466561		-2.087655928706906e-06			5.921347615525335e-06			-0.032352600058811985	0.002745469549849918					1.7284820389027424e-06					7.205189659324916e-06	0.02656975109870589			4.8485620717385796e-05	4.879318376314943e-06	1.5823432501504395e-05				1.1384305363279269e-05	-6.240447729269325e-06					0.15769677661056242						-4.730719062817178e-06	0.0206618942124476			4.779538088790809e-07				0.037487019706435365		2.4446555384779523e-05			-0.0293790053609672		-1.6127020225132238e-05		0.2788612318984711	2.1086810387255993e-05	0.00021151884128560623	2.90751999505283e-05		5.467127419736324e-05	6.065206139964365e-05	-0.09400438709879484		-0.11105110089294015	4.609429503257867e-05		-0.19120985901316048		9.51730079486663e-06			2.6933217792075527e-05	-0.15700375156104643		2.0136794923594684e-05			-0.49986779074323173	-0.09774406790748892																																							
2015	3	0.08933151459942329		1.6788083053876404e-05				-9.167048854292616e-06	1.3954997639888584e-06			-4.3627209454353326e-07	1.0574296489237227e-05		-9.504118732771998e-06	3.6944493151875445e-06	0.11755066354787361		0.043294067677386805			0.05158127047526312	1.0179852975776928e-05			-5.515218005895123e-06				0.04377176336998968	-1.8314499483741777e-06		0.016869472390772907		0.09656206964275507	-4.4030873320669415e-06	0.025082514759086613				-2.229454891244004e-06				1.4748882896148975e-07	-0.0774703929849649		-0.11633509899835624	0.08253556830355993	-1.595556158887035e-05	-1.5369168616039e-05	-4.471323952917081e-06		0.10869845989945282	6.9925697650805495e-06	5.166456357765653e-06	-5.748844986131599e-06				1.5852487934842795e-05	0.014323688032224358									0.12466820463300371		-5.79246213252956e-06						0.0698348996060502	0.06746931179219319				-3.2108024664597526e-06						-1.6942098222679703e-05				0.09369399413152492			9.366766533478377e-06	-1.1732160428436485e-05	5.051101581842433e-05					-0.034887766886759757	-1.535955436742294e-06	8.766354665646675e-07		-1.834525237034313e-06		0.017947552929895964					-5.145217701879381e-06	-1.0634562546569623e-06	-1.165459309574158e-06					0.08344779739067602		0.047189305486721345	-6.800570248904524e-06		0.0981365457408554	0.041477104735279505		0.08695371161698477								-0.06523913667178886					0.0502909254394511	4.37242501996825e-06	-0.028667735569280907					0.015890950855313814	-0.10498585586454302	-2.665358974295667e-06			0.0709272708973085		5.530546600350212e-06	-8.830464891617307e-06									-2.577260664954483e-06	2.851335438086089e-06		-3.056561752565711e-06		3.2262846571204956e-06										0.006244069125555957	-8.9982198108643e-06		-1.1421213717344296e-05	2.5414007709405652e-05		-2.73066350582862e-06	0.11485957792130487			0.06038447242450424					-0.08981118347846004	-0.039014585766107966	-9.240931251761045e-06		0.2624078810922827	0.030906192602380554	0.030274157839213944			-2.7745959060557503e-06		-0.1668585267150893		-0.07088197758056677	3.350887170095332e-05	-4.510434441456769e-06	1.4317378871364203e-05					5.281725831736532e-06	-0.09876910810960382	-0.0695961577065245	3.0052482842068614e-06	0.16407418296459247		-2.357381224703027e-05	-0.4999811593922704	-0.5000796173148784	-0.13981767864778724	-0.12432051721295076																																				
2015	6	0.05365636677850691		0.005340430366293932			6.153626614573627e-06		4.693688300483472e-06		-4.4412496610458545e-06		3.2881825579016424e-07		6.045536661102985e-06				0.03264873640496144	7.98666225249307e-06			1.0400263540479453e-05		6.636724103940875e-06	1.6668445374524936e-06			-1.7100105732548152e-07		1.1680023570127458e-06			4.01725992080437e-06		-7.983289929590475e-07	0.006894232002459453	4.149505756662925e-06	-8.43800977084032e-08							-0.11415788519188363				-1.3438781217648385e-06	0.015614997624719107		-5.708249299712788e-07	0.11734101965474406		0.03091146738611397		3.6517402404801275e-06			0.005106466450834605	0.011287811714504827		1.6190779705144173e-06	5.654647695323458e-07					4.691280598280914e-06			9.38495728059311e-07				0.0030264918089203886					0.0021476027209978415	1.0904346421574262e-06	0.0018777933481503187	-0.05116070308426755									0.04874752505834112			0.017941560320337734	1.6873075951049306e-05	2.4007656933261022e-08		-2.955854173481386e-06	2.0459826835352257e-06		-0.07896812945891582	1.0486500213191646e-06	-7.299166589438734e-07		-2.341909420217737e-05		-2.9520442893967823e-06					9.619463558003974e-06	-0.06088338418606607	9.774919978422405e-07					0.05648126273078349		0.03624989885160038		-4.146394877360635e-06	0.054168381114865036						0.024521878613309466				-0.02730032108957705							-2.8762923904684365e-08	-0.04821682270662331						-0.13319265897316934	-4.597604223939904e-06			0.1025492576110561		1.9523851335161386e-06	-1.577307927157726e-06		-3.7550404030056177e-06		-3.4621696169781523e-06					5.439344836554305e-07			-0.021767050418433874		2.7106506007523098e-06		8.578195801458878e-07								1.9474326364772467e-06						3.327228859659801e-06	0.13729639872891683	-6.152973265017055e-06		0.04483904911105892						-0.05051024997472207				-5.637163984001699e-06	-2.10641291407373e-05	-2.3229974258650897e-05		-5.5331516160383025e-06	-0.0006082964525734342		0.1399382329404254	-1.8046912449167807e-05	1.7351167380833803e-06	-2.398379729976561e-06	-0.0006222211410828608				-0.07111757829525217	-2.3948437811608885e-05	-0.13995809964849745	-0.21660202719990015	-6.115143502674157e-06	0.06066701686001302	0.04346458347982551	0.15810004500627703	-0.5000100005460204		-0.20670042477369033		0.5000145980309776	-4.433019039728982e-06	-0.05833614149003352	0.06932204653497412																																
2015	9				0.018378414701539267			3.7594464963559165e-06	3.97776967237834e-06			-0.18524654476775437				0.026385410732764257	-6.610722487787887e-07	0.01140186077298966	0.02251450462126121	2.3726728509134074e-06	1.3636054950973306e-07		1.3140236593616325e-06	5.514725912590953e-06	7.826784620259709e-06	0.00842955747149921					4.5568929946822284e-06		-3.5891417851651875e-08		2.6396908414167466e-06					0.04871718666221208	-0.09429440877997239		-0.04256825752716649	-0.09241296255842335	2.028038942584222e-06	-0.05747887167642947				1.8054233773657091e-06	0.004886872208042466	0.015070827622948911			-6.703491529123837e-07	6.063329578348023e-07	0.0029226690969468326				-8.020599701259683e-07							-0.05972704464080933		1.2796732658149896e-06					0.018762051762814664		-5.103361144788361e-07								-0.023756440056734572			-0.027533736338540154		0.005087626670313625	-4.3839618468051403e-07		-0.09055888090170801	0.02307723663788326		0.03889770880345417	0.007144303192606285	3.972945654617508e-06						-0.06089022434777718	0.033912116883993766	0.02974820080448362			-0.04705194464408127	-1.0180395235027125e-06					3.961723294949153e-06		0.03632506176818375					0.029293770150173204	2.23969227845776e-06		0.03295531480608234		0.04983567269830842		0.0020010900214410625	2.9000952815684105e-06			0.005306137320316985		8.776555862300556e-07	-0.08988860250873679				9.271272807835722e-07			5.430517319224367e-06								-0.059731220919792334	0.0032065489200562357			2.9649969073568214e-06					7.07704521875567e-06		-1.499392005241151e-06						0.01991065187408648		-2.261367820772237e-06														4.087156106275093e-06	0.04570657573251969	-0.039710977682230204		0.019325522487906345	-3.1613598688349244e-07			0.0233662035471682			1.006586824175845e-05	-0.1523778010395267		-0.02482046466747454	-0.0072277619888591275		0.13785233701966562	8.566462835295635e-07	0.010361158629311806	-1.2910361496444322e-05	0.0023467575399098066				0.14143386298828187	-5.706276877697836e-06		4.900358804617738e-06					7.009073967787088e-06		-0.12792265622507726		-4.338445594767395e-06	0.2593966899189077	0.4277875396343536	0.08942613284294426			-2.2531203244423567e-06	-0.16164868668812776	-2.176186831723207e-05	7.657367443711308e-07	0.005323211435733134	-0.020611781702146968	-0.19108898965378185	5.871996259136243e-06																														
2015	12						0.058497764956132715	4.923701401977427e-07	2.2675987474552089e-07	9.496463292183937e-09	-2.5506926377899016e-08					0.04228946742989636			0.12352722831207946			0.18868561052794752		0.07149942679559905	5.319490580737736e-07	-4.8792041615718686e-08		1.864979747943502e-07	9.814200792561397e-08	0.03135251583060114	-0.18330295697646673			0.07962463467615359		0.07619721587093164	6.30634024733235e-07				4.0072282863003353e-07			7.914079473326052e-07	1.7144736325770123e-07	-0.4513665846901431				4.635736292615949e-07	0.028930895852808867	0.029423619282213882	0.17309630297820644	0.30457766299522904	6.210370638401043e-07			0.006759934114348955				0.056245192023873285		0.06246023357693441	0.060614024382550216						0.2592721062297108						-3.016272546456537e-07								-0.07684335842916165					0.004323919252215186			-0.13654247792948826	0.2667582039292673		0.052586192778595484	0.06871771482086204				0.07184079081104851			-0.34647478295007195	-1.2806638836924703e-07	0.02483581751518039	-0.20664953595802385		8.09135476488503e-08			5.086276096425562e-07		-1.5740394949140599e-09			0.028919675640109013			3.891241768853024e-07		0.17774164639910436	2.561086330845829e-07		0.15516479762083274	8.823424189878774e-08	3.7868134696125387e-07	0.06758537973502043								3.943727130424541e-07		-0.02544748276066599			-0.1883268773045162		0.18105535920655935	1.0158426052292077e-07	-0.008200632068557995						-0.3589141486857833				0.3956894318446587		1.617714491494367e-07			0.020616516494615905	1.1297174713562372e-07		0.15264870877928208			2.5495622305657043e-07	2.0323510770260164e-08	-2.072908782495408e-07		-0.044562419734600615			4.6555424262880197e-07									0.19385246475412157				-0.13050477707488337		0.002660831932978536	1.0658790445892295e-07			0.07966906462908074						-0.301294762083959	6.748116145728577e-07				-8.837327282059994e-07	-0.1322635483214519		-0.20687596445923903	-8.338755968114241e-08				-7.238989823821234e-07	0.07006603228016338					-0.30477766560012204		-0.39089149097789694		-3.334818870487035e-07	4.7299148760073964e-07	-8.414089411447624e-07			-0.09725392625388729	1.1655466422358054e-07		9.659293006909901e-07	-3.3627810215961826e-07	8.290270254461766e-07	3.252482803802797e-07	-0.07729850935940899	4.928399499926329e-07	1.1383092085006827e-07																													
