year	month	ABC	CCU	CL	CQB	DAR	DECK	DHI	EBAY	ELY	EPC	F	GM	GRMN	HAIN	HAR	JAH	JBSS	KO	KOF	L	LEXR	LTRE	MCK	MED	MGPI	MIDD	MTEX	MTH	MVL	NAFC	NUS	NVR	NWL	OME	PFGC	PPC	PTRY	REV	RYL	SBUX	SEB	SUP	SWY	TEN	TIVO	TR	TSCO	USNA	VC	WBD	AMZN	ANDE	BG	CHE	CLX	CTB	HSY	JNJ	KTII	NATR	NLS	OATS	OO	POOL	RAH	SAP	SHOO	SPTN	STKL	TAP	TOM	TPX	URI	VFC	WHR	BZH	EL	KMB	MDC	MNST	PHM	PNRA	SENEA	SXT	TRW	BID	COLM	CRI	EXPE	FARM	FDP	FLO	GT	INGR	IPAR	JNY	KCP	MAT	RDEN	SKX	SNMX	VGR	AVP	COKE	CVS	DPZ	GPC	RAI	STMP	SYY	TBL	TUP	ARDNA	AXL	CAA	HLF	JAKK	MO	RCII	WWW	MOD	NTRI	PBH	PRGO	ICON	IMKTA	LEA	LEG	THS	UVV	PAS	WWY	BC	JSDA	RL	SEED	ADY	CROX	FOSL	PEP	PG	SAM	CENTA	IBA	RGS	BARE	FACE	HBI	LANC	SUSS	TSN	UL	WINN	ADM	BWA	HOG	WRC	BGS	ALCO	G	HAS	WBC	ETP	GNTX	HOGS	DAN	SMG	WMK	DPS	HNI	JCI	ATVI	CSKI	DL	CHBT	CZZ	SVM	BRFS	DOLE	LO	CHD	MJN	SPB	TSLA	K	PRMW	TTWO	ETH	SODA	WFM	BTH	CHEF	EA	ZNGA	LKQ	POST	RNDY	BNNY	CG	HSH	PM	BDBD	LFVN	NGVC	WES	WWAV	PF	COTY	CSG	ABEV	ENZY	PII	SFM	ARMK	ESI	KATE	CPG	FGL	SC	GPRO	NHTC	DPLO	SFS	FRPT	VSTO	BETR	BLD	KHC	ENR	NOMD	UAA	MDLZ	RRR	TPB	USFD	ELF	ADNT	TWNK	NBEV	CELH	WOW	MHK	ROKU	APTV	DLPH	CRON	HFFG	KDP	VNE	CPRI	TPR
2016	9																	0.0700615554593045										-3.5527682917513357e-07	-3.4387233656782567e-06			-1.6969602114695094e-07					0.05987972367682056		-2.3390524190718648e-07			0.026495226158169505			4.6124422210852215e-06	5.97669767331794e-07			0.03465540473600777																						0.13469765009156762		3.4140085418736376e-06																	0.15571433328196105					0.1074157487943329						0.05648815555185914			-0.19233952323110937													-2.0163003110091984e-05					3.821551055997251e-06															-0.017255508978471848							0.025133017320558632	-8.898467474255324e-06				0.2216750378091138																		0.0024832940051648595										6.010725037607174e-06		-1.107531746579175e-05						0.04018726601636443		0.11731690365137405			-0.009221468822661906	-0.22573948985744488		-1.0210549881407593e-05	0.31352368914278594	-0.012314530012556496					-0.21438057180149322		-4.290454377854662e-05		1.3120632201858946e-05	-0.20553520032957565		0.371748523750094	0.05128875309645147	-4.679852544174128e-05			-0.1763543529206325		-0.17976854696656114				1.1201357111741979e-05	-4.2105519622392326e-05	1.0595032698341167e-05	-1.4395991019705672e-05	-0.0557064095502844	-9.592967539855869e-06	-0.500025553485044	-1.617323383600178e-05	9.715017613562331e-07																										
2016	12											1.7387409055012076e-06		0.03020454151513519											8.156797872955236e-08	1.5885008387655878e-06		-8.233218357874742e-07											2.8382408411957396e-06						7.00298609270689e-07							0.06975418905476616					-1.363641517192655e-06				0.018394379848220278	2.4730503535868497e-06												-1.5097449263396314e-08																0.07287906080304352					0.07346253430504808							-2.880010452656672e-06					0.16789933703512125			0.037847707599848054					2.6491825734075086e-06	-0.15720718482945703	1.5387015091201968e-06					1.2468923206356063e-06																	2.5342332776494524e-07																																2.4244805996814023e-06	1.458273909108958e-06					3.8088577512319293e-06		-8.370321941420529e-07					0.3126662896244658	0.019851871953089243		0.07684795693100048			-3.912302424056222e-06			-0.029263588779581212	0.21246259836525436		6.01641701560994e-06								4.997348846150255e-06	-0.06533754643984109	-8.995881452474014e-07		0.15815872981106555	-2.6846008434651438e-06		-2.033478290943907e-06	-0.16409003801016728		-0.13444552355516154			-0.02549632669275641	-4.9581809539779335e-06	-0.38420270897406955	-9.356311941426127e-06	-3.795676697124371e-06	-1.1064523552498517e-05	-3.002415716707814e-06		5.684557250169852e-07	-0.29037716827480786																										
2017	3												-0.04473162505449597													0.061207234686400595	0.2387308073158729	-1.4426416553303838e-07	0.011787759473385142			0.03140637699536455							1.4544955178503118e-07										-2.165644144375004e-07			0.11988834468633128										0.07225180013552915									-4.8732679375419115e-08		0.05333211648314798	0.10702029763999295				-4.4763066670323245e-07		7.129007148742629e-08																						-0.02165959009698273		-0.09219137337283508			0.32951007006312627		0.3947063656655592	0.10698733729632055						-0.21623784618830286	2.468721274441622e-07	-0.08860633737216232	0.4112465966230616	-0.1056708081517674				0.10209609038737988		-0.02782207792868358																			2.0579947299886018e-07														0.06138231280412582	-0.1368875791982396							-3.2380494532181526e-07												-0.02179598340258128										0.08623171230448537	0.09468791678566826			5.033142025231018e-07		-0.1415310259275012		0.12355133544273458							1.990675483073716e-07	-0.11357867494285193						-0.23790800378868077			-0.42334211358707025	-1.7928227037788677e-08			5.854793359905827e-07	-0.32993367341716623	-0.2405942793456092	-0.07281520105519676	-0.050362005670908636	-1.3678677966532602e-07		1.3715654643873902e-07		-0.04035608538244218																									
2017	6											-0.010741108885286225		0.01878825366269059													0.1033354078311058	-0.001893988536352509																	-9.84610317609527e-06				5.1285750416024284e-05			0.03758404352963652		4.950441412074153e-06			3.522990789096458e-05				0.004966750513952361	4.287126756804363e-05							0.00781985374883949								5.396433064903333e-05													0.058789841892220515												-0.012127040211511531		-0.0773390812761962	-2.4103426131980633e-05		0.1375467631504578			0.023281843830009447					4.490843925111225e-05	-0.13799025002849796			0.029227904857781206	-0.10575983681624078		6.249607540002298e-05	0.006133249558593181																-0.00736355296440169	-0.0372626964964371				0.047250526178808774																							3.3487079509867765e-05								3.2653556275724784e-05										0.012235860898160254		0.04992183794373752			0.001652519216848792				0.15159339566255461			0.03159737472164233							-0.02759462335479456	-0.07844496333951674	-1.852057770808999e-05		0.14348714274219918				-8.734972781663043e-05		-0.1284545401017189						-0.00014826034208718518	-0.04519165952040249	-3.85129434395404e-05	-0.048159647103426115		-0.00010873905386332224	-0.22132553539885524	-1.840394686194789e-05	0.07455514131668438	3.811722427248313e-05																							
2017	9											-0.02823996422635539		4.5260499697500955e-07				0.01577984531236715										-0.0033194527262364023								-0.05480991563770056			1.2462512151039765e-06			0.009073278947454506			-8.120967667294438e-07	-0.010032012003796942		1.575037078750922e-06						-7.539028110246637e-06			-0.0069439222489905165				0.011112605980959197	-0.00231199213935401								0.004952593943171473							2.2132348719157442e-07													0.022950993618623756									-0.085046826566071			-0.019295206960790286					0.09134780819803548			0.04508505110942402					-0.02523199146686658		-7.494509154745369e-07																							-0.037496015705732945				0.05901086338568454																							1.8438467572466477e-06					-0.04400277887809477					-3.587142934621875e-06	-0.09379297923857743	-1.1358390873024127e-07											0.04493778396115375				0.17716217023419512			1.3525273051774771e-06			-8.299235630865866e-06				-0.03320667674913786	-0.0744855378832505	-1.5999861687736915e-05		0.4764238984888112						-0.21947523155795617						-2.129810303419775e-06	-3.726285211669478e-06	1.8266679384511395e-06	-0.09991762466774425		0.053590698937439986	-0.062358612386242254		-5.030758902790877e-06	-8.086765001995311e-06	1.956666607503747e-06	2.2961010449144253e-06	-0.11141379347997804																				
2017	12																	0.004902581490292869								-2.7697317856676482e-06	0.02039192811860254									-0.09385387256050791									4.1796035672912124e-07					-1.1105107863743929e-05												-4.693622558635701e-07								0.002863076302442839				-9.28218763500892e-06			-7.590449186978711e-06							-0.0132266892016112						0.02498744875996208						-6.4723333920966455e-06								-0.10827782343011574	-4.113801846506819e-06		0.09671806964365974								-3.6225242066337416e-06			-0.05899226354233074		-0.03636428168010686		-1.002924587086279e-05								-0.09349251433307049				-7.4186111370667865e-06						-0.0616832189897443																											-8.969628789622616e-06		-0.09239984971537417								-8.55638268101207e-06	-0.10174691533727684							7.060141263083629e-07		-1.6710573933758227e-06	0.15374167739868497	-7.549106871805642e-06				0.022299547076857114		-3.80843232817409e-07	-3.5843131090682765e-06									-0.1352448258031291				-0.08521242591566866											-3.248087014352597e-06		4.08165476302004e-06	-3.6779291319846714e-06	-0.2090746247758298	5.084346650158903e-06	-0.042788075034305775		0.42971701170268717		2.133974103439094e-06	0.39236065069772036	-0.010598693893019036	-0.004959649549076005	9.100382058400167e-07	1.8883143844338156e-06	3.7435745895119243e-06																
2018	3											-0.0608398716447454														2.6031353610495643e-07								-0.10782756023751439					-0.05249281459251103						-0.005163957298567531							0.05838568304464152					-0.02207752119448494				0.03422523524192967	-0.006660973849246814															-1.1697546087128493e-07																									-0.019515545458821473		-0.18267910354230785	-1.1972298907670427e-08					0.06941466001417537					-0.009028733877118472							-1.9161268650856277e-07	-8.735378369082616e-08											-2.0829536270656682e-07										0.04871027942087521																							-1.0615416821084123e-06						-4.686764706752e-08		-0.011783482165562324				-7.098047025889102e-08						1.299804305417387e-07		9.891353879568564e-07	0.2615995873552472	-2.085448835069765e-07	0.11411229171457965				0.07846316766532933	-3.025287308950228e-07	-3.627014535500984e-07				0.10350373302169656				-0.08339515992666409	-0.06140635574025748			1.1013386522959363e-06						-0.023613311146491234				-0.18859288843374847		0.14524745636501152	1.9777685750104058e-07	-5.3638463433267106e-08	-5.88100078214502e-07	-0.39873687884886844	0.11378864341440453	1.1364457791507598e-06				-0.025405946460809035	0.23176813615745193	-4.5959392421366136e-08		-4.208018224830578e-07		-1.9023783819086594e-07	1.9899121729412415e-06															
2018	6										-0.04540967564293043		-0.01596562685664425		-5.893553976843024e-06			0.00579224521367763			-8.845220298293229e-07				0.007781048286162744	0.009202627689384775		-1.6674249387141333e-05	2.218553693120558e-05																2.0655568037188246e-06				-2.1936085051783956e-06	-4.588411961518511e-06							-7.085961229802276e-05														-1.537004930091695e-05																														-7.078694686482667e-06																											-1.6026512877316417e-05																0.05748319923828258	0.0157047874337056	-1.6404123378502267e-05																		-2.398450598899119e-05			-4.191858552410277e-05						0.07632042053320737		-1.1929385035702114e-05		-1.873607971187668e-05								0.016612988621990402		0.0009450864496375914	0.11387404237442865	-0.01142042209322004				-1.270611459101486e-05	0.17166260706948674						-1.312168244428264e-05						-3.139928693060004e-05								1.8546820251675465e-05				-0.05427643464564035		-4.963050094017746e-05	-0.03748987079591234		-3.998251155503537e-07	-0.24206743895575594	4.5575393136992975e-06			6.601048543977804e-06	-0.4655992657826947	0.077916472561264	0.06347191814995268	-3.8298566993113205e-05		0.05331118694520126	0.4999251563666296	0.14362095772559494	-0.5000833278404058	-1.2308159920496597e-05	0.059075773747787705													
2018	9		-7.934995645480915e-07	-3.722135699296911e-07														0.008762761713344676							0.02103414747631388	0.010084838771860142													-0.015361053066824967						-5.297558656448023e-09	-9.926008117442016e-07											-7.257875819929118e-07					-1.0268335707096822e-06								0.0182412343545668				0.015114414606625262			-1.0769484298795258e-06							-1.3312993603985003e-06												0.06312973649445197									-1.311358857516073e-06										-7.995088123303938e-07		-4.778848350356405e-07	-0.057159235405824835				-1.351854090007947e-06				-0.05495822759960868				-0.025561853153150564				-1.4654155583638065e-06					0.0164363481835843																												-3.5756092181534903e-07		-2.386209154350297e-07						-1.1685999397965839e-06			-0.10590792834649988							4.5707160778987485e-07			0.2588674999504877							-8.821143074380165e-07							3.3945428875041685e-06		-6.063979890426498e-08	2.4250272403845057e-07				-1.218608153628573e-06		-2.6822945844586484e-06									0.041303490770982595	-2.3394709456630385e-06	1.242104943347287e-06			0.0773744362207326	4.873612050310576e-07				-1.1543819311207476e-06	0.22538846891175904	-0.1925677163071561	2.7663367682728146e-06	0.058566118924972696	0.13722549092212008		-0.4999998700847249		-2.0471102911919233e-06	5.300109390684282e-07												
2018	12												-0.007814173311778388													4.0787320657443094e-08								-0.22355323324906548											-0.02164043611825361					-0.008529571968864457		0.06516982980437291			0.06017252303706396		-0.040986723205031					-0.06155885323736614												7.569455959092175e-08			4.892487619555637e-09																0.03067404435258814											-0.06476394543784413	4.33108803704209e-08		0.1273427290300411			0.07467595340499314					-0.05038497549729672		9.591229214795564e-08					9.27581508120758e-09												2.2816488664841604e-08										0.08136814595600615																							-1.0947761366728001e-08						1.0228166061499547e-07		-0.027531559602149234				1.1202240107648395e-08						4.4022948748336145e-08		0.001233933239481547	0.2577966329190525	-0.09100748861459705					0.08107285467663108	5.5705559713369214e-08									-1.3076636515193946e-08	9.48302705376057e-08									-0.11055932635942793							-1.2204113032075615e-07	-3.256135586445058e-08	4.109329290125564e-08	-0.39719639872163376	0.08083341293236407	-1.4718649075491744e-07		2.1020821883136598e-07		1.2630124302019895e-07	1.7129083712336824e-07	-2.2930469886257348e-07			0.378448592178702	2.8893153742406305e-08			-1.121995864323928e-07	-4.834855959364987e-08	-2.7230061464351616e-07	-0.13326175343653476										
2019	3																	9.874761403738933e-06								0.0012040888887799846	0.038866611581649925	-4.181994517911598e-06	-3.662437692554537e-06			0.001890611526022467							-6.299207879244421e-06						7.706764988077175e-07				-9.093413369463346e-06			0.06846282563344717										-4.549905078614948e-07											-3.1520386496704316e-06	0.003960496166299717				0.012220599583681267																													0.11126063501630232										0.011399686516943978	-0.029418630795559803	0.019012582082518076	-8.370088263979682e-06				-1.0521411542105798e-05		-0.057896558674302843														-4.426744487366782e-06				2.1849808723912406e-06																-2.7639806078655844e-06																		-0.04453299498420367	-1.4456506427688828e-06								-4.0662418118297775e-06		-4.825550907450271e-06				2.048304551548494e-05									2.922862655930059e-05		-5.985213761729585e-06	-1.0603553610430839e-05				-2.5512495960495836e-05					-2.5392662765429144e-05				-0.06969354797353917		1.6047901204383892e-05	1.4110486081609224e-05	-3.554609723628507e-05				-0.004728789293725909		-1.5933069086578978e-05			0.0746300461070203	1.3014599423018125e-05		-5.553461413707732e-06				-0.09762198196219278	-4.3894552437261e-05	-1.010898576675865e-06	4.612671387162346e-05	-0.15104845940075678	-6.135059315718823e-06	0.11215452481976286								
2019	6													0.0227650488386128	-5.005127731622707e-07													5.791048840781661e-09															-0.03802765507009343		-0.0026408694083433866				3.8095514488444534e-07			0.060591507973790336		0.02507689311560488			-1.440995721692636e-06				0.010871877715550836	-0.007625644961686583									-1.7578855588562388e-06				0.05750532847063469			0.030102942384770005																					-0.054829934917622454						0.03606361586969378		0.0866350927547994			0.04171497476483704					-0.027849311515604578			-0.012528747153364864	0.05052873304946114																					-1.1625803075134071e-07																					0.015248006101741223														-0.007280969080166059		8.633765953650314e-07										-4.581011927114735e-06						0.024012923743491066	0.053742557229649816	0.03499707782277507	-4.6618884068137024e-07				-1.8079902430159934e-06		5.08584136991257e-06		-7.950219818938978e-07	-4.216429192936806e-06				-1.7769582260704996e-06		-1.8576234274869058e-07					-0.17232408154753712				0.01896734241902896		-5.425092942894492e-06	-0.01020026779279531			-0.05982847085325926		0.00016475517460154816	-0.1717963543784435			-2.284487221368783e-06			-2.492522772537398e-07					0.00932080638817794		-0.0036978914237249688		0.2536709502809703	-0.09646623957978206	-0.1668677158011896						
2019	9												-0.049079356561379135												0.03316842916114214	-3.3348789137590043e-06													-2.692687857437766e-06						-1.8204732134434208e-06			0.037175799671874524	0.011128936816698694					-2.3626046311425845e-06							-2.719711997557561e-07	-2.926827222425534e-06															-0.05598780895906998																																								0.037729806295080215											-0.022979397752406455																		-6.0569894468874074e-06													1.7495717969408963e-05	5.935491349340828e-06							-0.00707797110363795										-3.4623361850356636e-06	-0.13553367592380872	-3.103403562953139e-06						0.08626935957367915		0.03778395513732041						-6.722619111229699e-06		0.13748450356135367		0.07707144667508675			-3.2233697330356424e-06				-9.216314258415161e-06		-5.182218325004516e-06			-1.0676693679029158e-05		6.285567271105815e-06				-8.653070763706008e-06	-0.23249276500726726		-0.2615560921248291		5.097276320786447e-07	-0.06109103101055111				0.13049778273273394	-0.06232317344930613			-0.49998573958198		0.17216847008344752	0.10663664595564393		7.289927247285208e-07	0.11368125727781223	0.3408610348749298	-0.2731492668834323	-8.624241921086854e-06		-3.0232048458085093e-06		-3.9494987168026154e-05		0.3397281353927985	-3.5288664011366316e-05		8.90537858851391e-06					
2019	12										-0.013100452249974056							0.05959470920941562							0.03910502221044046	0.026442966331055414		0.017798010474848067																	-2.436416796044114e-07				0.04956064504337225					-1.6162869772170452e-06			0.01603690061358515																	0.0372387469668865			-1.3849125256092637e-06																			0.09493904702224137					0.06616217741888797														-1.4470499247192423e-06			-0.001032096543769871								-3.180321557289901e-07								-1.5681322201572911e-06					0.04870880993594991																												-1.0853866328817279e-06										-2.7800517229046044e-06	-1.2935198532276203e-06	2.2777362461386913e-07									0.18445421347780633												-1.4652389271979186e-06		-2.669667096976421e-06		0.039145907228481595	1.8659937561379358e-07	-4.6419812365295235e-07			-0.0014437388082365657		-1.6965917894210882e-06					-0.17010353436164416		-0.04666118806054228				5.986695708577128e-07			0.13781348427638437	-0.2328974748014018		-1.525354602976717e-06	-0.41727661541705546		0.18870616030437254	-2.806354287436969e-07			-1.8068922314123298e-06		-1.258126361037617e-06	-0.0389908034546388	1.7179714331388803e-06	1.9146901616605103e-07	-0.0783068662429119			0.1429464000460491	-1.159021317592916e-06	-0.2287567276620653	-8.490826785309843e-07	0.07993682974214651				
2020	3		6.916939511096725e-08																							-1.9734633905552895e-08																			-1.3395271465238963e-08							0.0343115726247507			0.06517478373626563		-3.915368154164581e-08	0.009729400763878552				-3.291758636768231e-08								2.1196638423577665e-09				-1.073583604915687e-08			-1.4098413401558436e-08																1.0780756802788523e-07												0.013475780818519877					0.012471657741102255					-2.9250178701803363e-08		0.014649888620629322					9.485600842512263e-09												-2.419729385191368e-08										0.01685439317255312																							1.6874415433988796e-10		9.237582294182362e-08						-5.2886673598294424e-08		0.010794549726166967	-8.337041371034025e-09				0.07647988156038443		1.0275914133161116e-07	0.017686647344980638										0.0045065936330135085									2.9043788570115348e-08	7.459806002022593e-08						1.4221241267075837e-07					-4.846507348238157e-08					-0.00229606404621111	-1.723598555357019e-09						0.04534343550899619				4.475294120718702e-08	-2.0150564077509348e-07	-1.804644117273365e-08	-9.497538497567388e-09	0.0025364403139885904	5.7492657932134874e-08		3.0683080345586044e-08	4.611340198236957e-09		-2.0769793498657653e-08		-7.020827238097727e-08		-0.0793753290704495	-4.9560964201062e-10	0.039945633566043554	0.029383162814758043	-0.3116724556695962		
2020	6										-0.044268067045050506															0.02246560965850559																			0.00993153809526557		-1.4784973250338146e-05									-2.0535365127570837e-05													-1.0171701039100102e-05				0.014257600732223924	0.04232501280102469			0.004339914611817788							-1.4620119451475032e-05									-1.70231618528383e-05																	-1.0739575947436365e-05					0.01142678045883004			-0.009313789484735643				5.089419899200935e-06								-9.783683145666483e-06				0.03015993132663846						-3.6298997658388295e-06				-1.0566636533481974e-05						-1.2510834714948232e-05									-1.095610496540482e-05								0.007481093784773405		-1.186708679944222e-05								0.003823964762363063	-2.7242786412819797e-05							-5.616825793101921e-06	1.5851566029289065e-06	2.5677283047648154e-06						0.024472684929457807												-2.0274263092080521e-07				-5.373967870506354e-06					-0.01407896975156164	3.067237777803134e-07	-0.018695590237546383						-8.420510803331196e-06			0.13797959926971315	-0.05695044475116762		-1.769513940459648e-05	-0.11424893375936593					0.02441748292321259	0.03476539080945309		-1.814721859859578e-05	-5.572401117473747e-06		0.008071276244801799				0.1092026020123511	-9.34639601595428e-06		-2.045485647233323e-05	0.03696887154710311		-0.39105677496653185	0.1268176417384875	
2020	9			0.005143169382687692											0.005998692796098494										3.5200121065401744e-05	0.03091620909626034		-0.006360756830278177	0.03664300828204018																				7.841636519329801e-05			0.12611100231068315																			-0.0719315794271471		0.034364200305418584				-0.030621214737672025	0.17594999196290248	0.09860979544577222																										0.07054225267660731													-0.03580284521390321							0.04106050384718812					-5.1206723281027956e-05										-0.02450784996657373				1.1323248329806965e-05																	0.0029520783540379876						-0.029592679752820303					4.026462805080551e-05							-0.18549485745922015								3.730586750289038e-06						-0.08320186554021011		0.14010536980903382							0.018050378202242166		1.7020139743778472e-05	2.7977440531140683e-05				1.7110793342868755e-05							-0.055167738698859554				-0.12010053727301424		-0.03303130533444095			0.19968967460152032	-0.07400766348123693		0.21328120643706502	-0.26409389303378566			-0.15369975724830418	0.08420521770846454				0.06623632445703342		3.853000571031041e-06	-0.04051199591046534	0.03999625118323871			0.19450558588930686	0.15062628050382487		6.057385548122723e-05		-0.12047639829140748	-0.13869160176522113	-0.08426887047572154	-0.18365500110073232
